Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:03,Nigeria,15,17,,Ike Iroegbulayup made
Q1,0:11,Korea,15,15,LL_Pts_T,Chan Hee Park
Q1,0:11,Korea,15,15,LL_Pts_T,Chan Hee Park
Q1,0:11,Korea,15,15,FR,Chan Hee Park
Q1,0:11,Nigeria,15,15,RD,Talib Zanna
Q1,0:11,Nigeria,15,15,FC,Nnamdi Vincent
Q1,0:33,Nigeria,15,15,,Chimezie Metu2pt jump shot made
Q1,0:45,Korea,15,13,,Jongkyu Kim2pt jump shot missed
Q1,0:45,Nigeria,15,13,RD,Nnamdi Vincent
Q1,0:56,Korea,15,13,LL_Pts_C,Chan Hee Park
Q1,0:56,Korea,14,13,LL_Pts_C,Chan Hee Park
Q1,0:56,Korea,13,13,FR,Chan Hee Park
Q1,0:56,Korea,13,13,BR,Chan Hee Park
Q1,0:56,Nigeria,13,13,FC_A,Chimezie Metu
Q1,0:56,Nigeria,13,13,ER,Chimezie Metu
Q1,10:00,Nigeria,0,0,inicio_quarto,Ekpe Udoh
Q1,1:04,Korea,13,13,ER,Daesung Lee
Q1,1:10,Korea,13,13,RD,Jongkyu Kim
Q1,1:10,Nigeria,13,13,,Nnamdi Vincent3pt jump shot missed
Q1,1:27,Korea,13,13,FC_O,Jongkyu Kim
Q1,1:27,Nigeria,13,13,FR,Nnamdi Vincent
Q1,1:29,Korea,13,13,BR,Jongkyu Kim
Q1,1:29,Nigeria,13,13,ER,Talib Zanna
Q1,1:38,Korea,13,13,LL_Pts_T,Chan Hee Park
Q1,1:38,Korea,13,13,LL_Pts_T,Chan Hee Park
Q1,1:38,Korea,13,13,FR,Chan Hee Park
Q1,1:38,Nigeria,13,13,RD,Chimezie Metu
Q1,1:38,Nigeria,13,13,substituicao_entra,Nnamdi Vincent
Q1,1:38,Nigeria,13,13,substituicao_sai,Stan Okoye
Q1,1:38,Nigeria,13,13,FC,Stan Okoye
Q1,1:42,Korea,13,13,BR,Heejong Yang
Q1,1:42,Nigeria,13,13,ER,Stan Okoye
Q1,1:52,Korea,13,13,,Heejong Yang3pt jump shot missed
Q1,1:52,Nigeria,13,13,RD,Stan Okoye
Q1,2:09,Korea,13,13,substituicao_entra,Daesung Lee
Q1,2:09,Korea,13,13,substituicao_sai,Junghyun Lee
Q1,2:09,Korea,13,13,substituicao_entra,Jongkyu Kim
Q1,2:09,Korea,13,13,substituicao_sai,Seounghyun Lee
Q1,2:09,Korea,13,13,RD,
Q1,2:13,Nigeria,13,13,,Talib Zanna2pt jump shot missed
Q1,2:19,Korea,13,13,ER,Junghyun Lee
Q1,2:19,Nigeria,13,13,BR,Stan Okoye
Q1,2:37,Korea,13,13,substituicao_entra,Chan Hee Park
Q1,2:37,Korea,13,13,substituicao_sai,Sunhyung Kim
Q1,2:37,Korea,13,12,FC,Guna RA
Q1,2:37,Nigeria,13,13,LL_Pts_C,Micheal Eric
Q1,2:37,Nigeria,13,12,FR,Micheal Eric
Q1,2:37,Nigeria,13,12,,Micheal Eric2pt jump shot made
Q1,2:45,Korea,13,10,,Guna RA2pt jump shot made
Q1,2:53,Nigeria,11,10,LL_Pts_T,Micheal Eric
