Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:03,Jordan,18,25,,Dar Tucker3pt jump shot missed
Q1,0:03,France,18,25,RD,Mathias Lessort
Q1,0:21,Jordan,18,25,RD,Mohammad Hussein
Q1,0:21,France,18,25,,Nando De Colo2pt jump shot missed
Q1,0:37,Jordan,18,25,LL_Pts_T,Freddy Ibrahim
Q1,0:37,Jordan,18,25,LL_Pts_T,Freddy Ibrahim
Q1,0:37,Jordan,18,25,FR,Freddy Ibrahim
Q1,0:37,France,18,25,RD,Vincent  Poirier
Q1,0:37,France,18,25,FC,Mathias Lessort
Q1,0:48,Jordan,18,25,substituicao_entra,Mohammad Hussein
Q1,0:48,Jordan,18,25,substituicao_sai,Ahmad Al Dwairi
Q1,0:48,France,18,25,ER,Nando De Colo
Q1,10:00,France,0,0,inicio_quarto,Rudy Gobert
Q1,1:08,Jordan,18,25,,Dar Tuckerlayup made
Q1,1:28,Jordan,16,25,FR,Dar Tucker
Q1,1:28,France,16,25,substituicao_entra,Paul Lacombe
Q1,1:28,France,16,25,substituicao_sai,Axel Toupane
Q1,1:28,France,16,25,substituicao_entra,Vincent  Poirier
Q1,1:28,France,16,25,substituicao_sai,Rudy Gobert
Q1,1:28,France,16,25,FC_O,Rudy Gobert
Q1,1:41,Jordan,16,25,LL_Pts_C,Dar Tucker
Q1,1:41,Jordan,15,25,LL_Pts_C,Dar Tucker
Q1,1:41,Jordan,14,25,substituicao_entra,Ahmad Alhamarsheh
Q1,1:41,Jordan,14,25,substituicao_sai,Mousa Alawadi
Q1,1:41,Jordan,14,25,substituicao_entra,Freddy Ibrahim
Q1,1:41,Jordan,14,25,substituicao_sai,Mahmoud Abdeen
Q1,1:41,Jordan,14,25,FR,Dar Tucker
Q1,1:41,France,14,25,substituicao_entra,Mathias Lessort
Q1,1:41,France,14,25,substituicao_sai,Louis Labeyrie
Q1,1:41,France,14,25,FC,Axel Toupane
Q1,1:55,France,14,25,,Louis Labeyrie2pt jump shot made
Q1,2:10,Jordan,14,23,,Zaid Abbas2pt jump shot missed
Q1,2:10,France,14,23,RD,Rudy Gobert
Q1,2:33,France,14,23,AS,Axel Toupane
Q1,2:33,France,14,23,,Louis Labeyrie2pt jump shot made
Q1,2:52,Jordan,14,21,ER,Dar Tucker
Q1,2:52,France,14,21,BR,Andrew Albicy
