Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:00,Lithuania,19,27,2_Pts_T,Domantas Sabonis
Q1,0:03,Lithuania,19,27,RO,Domantas Sabonis
Q1,0:03,Lithuania,19,27,,Jonas Maciulis3pt jump shot missed
Q1,0:12,Lithuania,19,27,RD,Jonas Maciulis
Q1,0:12,Australia,19,27,,Patty Mills3pt fadeaway jump shot missed
Q1,0:36,Lithuania,19,27,2_Pts_T,Edgaras Ulanovas
Q1,0:36,Australia,19,27,RD,Andrew Bogut
Q1,0:59,Australia,19,27,2_Pts_C,Chris Goulding
Q1,10:00,Australia,0,0,inicio_quarto,Aron Baynes
Q1,1:16,Lithuania,19,25,2_Pts_T,Jonas Maciulis
Q1,1:16,Australia,19,25,RD,Joe Ingles
Q1,1:23,Lithuania,19,25,RD,Renaldas Seibutis
Q1,1:23,Australia,19,25,,Nic Kaylayup missed
Q1,1:33,Lithuania,19,25,LL_Pts_C,Edgaras Ulanovas
Q1,1:33,Lithuania,18,25,LL_Pts_C,Edgaras Ulanovas
Q1,1:33,Lithuania,17,25,FR,Edgaras Ulanovas
Q1,1:33,Australia,17,25,FC,Joe Ingles
Q1,1:51,Australia,17,25,AS,Patty Mills
Q1,1:51,Australia,17,25,,Nic Kaylayup made
Q1,2:03,Lithuania,17,23,AS,Edgaras Ulanovas
Q1,2:03,Lithuania,17,23,,Renaldas Seibutis2pt jump shot made
Q1,2:08,Lithuania,15,23,substituicao_entra,Lukas Lekavicius
Q1,2:08,Lithuania,15,23,substituicao_sai,Mantas Kalnietis
Q1,2:08,Lithuania,15,23,FR,Edgaras Ulanovas
Q1,2:08,Australia,15,23,substituicao_entra,Joe Ingles
Q1,2:08,Australia,15,23,substituicao_sai,Matthew Dellavedova
Q1,2:08,Australia,15,23,FC,Chris Goulding
Q1,2:25,Australia,15,23,AS,Matthew Dellavedova
Q1,2:25,Australia,15,23,2_Pts_C,Nic Kay
Q1,2:37,Lithuania,15,21,AS,Domantas Sabonis
Q1,2:37,Lithuania,15,21,2_Pts_C,Mantas Kalnietis
Q1,3:02,Lithuania,13,21,RD,Jonas Maciulis
Q1,3:02,Australia,13,21,,Patty Mills3pt jump shot missed
Q1,3:22,Lithuania,13,21,FC,Jonas Maciulis
Q1,3:22,Australia,13,21,FR,Nic Kay
Q1,3:23,Lithuania,13,21,,Mantas Kalnietis3pt jump shot missed
Q1,3:23,Australia,13,21,RD,Nic Kay
