Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:00,Puerto Rico,24,13,,Angel Rodriguezlayup made
Q1,0:06,Puerto Rico,22,13,RO,Angel Rodriguez
Q1,0:06,Puerto Rico,22,13,,David Huertas3pt jump shot missed
Q1,0:13,Puerto Rico,22,13,RD,Isaiah Pineiro
Q1,0:13,Italy,22,13,,Marco Belinelli3pt jump shot missed
Q1,0:30,Puerto Rico,22,13,,Isaiah Pineiro3pt jump shot missed
Q1,0:30,Italy,22,13,RD,Ariel Filloy
Q1,0:38,Italy,22,13,ER,Danilo Gallinari
Q1,0:59,Puerto Rico,22,13,AS,David Huertas
Q1,0:59,Puerto Rico,22,13,,Devon Collierdunk made
Q1,10:00,Italy,0,0,inicio_quarto,Paul Biligha
Q1,1:08,Puerto Rico,20,13,RD,Ramon Clemente
Q1,1:08,Italy,20,13,,Marco Belinellilayup missed
Q1,1:29,Puerto Rico,20,13,substituicao_entra,Angel Rodriguez
Q1,1:29,Puerto Rico,20,13,substituicao_sai,Gary Browne
Q1,1:29,Puerto Rico,20,13,LL_Pts_C,Gary Browne
Q1,1:29,Puerto Rico,19,13,substituicao_entra,Ramon Clemente
Q1,1:29,Puerto Rico,19,13,substituicao_sai,Renaldo Balkman
Q1,1:29,Puerto Rico,19,13,FR,Gary Browne
Q1,1:29,Puerto Rico,19,13,AS,Isaiah Pineiro
Q1,1:29,Puerto Rico,19,13,,Gary Brownelayup made
Q1,1:29,Italy,19,13,substituicao_entra,Danilo Gallinari
Q1,1:29,Italy,19,13,substituicao_sai,Paul Biligha
Q1,1:29,Italy,19,13,FC,Ariel Filloy
Q1,1:31,Puerto Rico,17,13,BR,Isaiah Pineiro
Q1,1:31,Italy,17,13,ER,Awudu Abass
Q1,1:38,Puerto Rico,17,13,2_Pts_T,Isaiah Pineiro
Q1,1:38,Italy,17,13,RD,Awudu Abass
Q1,1:38,Italy,17,13,TO,Awudu Abass
Q1,2:04,Italy,17,13,,Marco Belinellilayup made
Q1,2:26,Puerto Rico,17,11,AS,Devon Collier
Q1,2:26,Puerto Rico,17,11,,Gary Brownelayup made
Q1,2:34,Puerto Rico,15,11,RD,Isaiah Pineiro
Q1,2:34,Italy,15,11,,Ariel Filloylayup missed
Q1,2:46,Puerto Rico,15,11,,David Huertas2pt jump shot made
Q1,2:57,Puerto Rico,13,11,RO,Gary Browne
