Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:02,Australia,20,29,AS,Joe Ingles
Q1,0:02,Australia,20,29,,Chris Goulding3pt jump shot made
Q1,0:24,Canada,20,26,2_Pts_T,Phil Scrubb
Q1,0:24,Australia,20,26,RD,Aron Baynes
Q1,0:34,Canada,20,24,FC,Khem Birch
Q1,0:34,Australia,20,26,LL_Pts_C,Aron Baynes
Q1,0:34,Australia,20,25,LL_Pts_C,Aron Baynes
Q1,0:34,Australia,20,24,FR,Aron Baynes
Q1,0:37,Canada,20,24,,Melvin Ejim3pt jump shot missed
Q1,0:37,Australia,20,24,RD,
Q1,0:56,Canada,20,22,FC,Andrew Nembhard
Q1,0:56,Australia,20,24,LL_Pts_C,Joe Ingles
Q1,0:56,Australia,20,23,LL_Pts_C,Joe Ingles
Q1,0:56,Australia,20,22,FR,Joe Ingles
Q1,10:00,Australia,0,0,inicio_quarto,Aron Baynes
Q1,1:11,Canada,20,22,AS,Andrew Nembhard
Q1,1:11,Canada,20,22,,Brady Heslip3pt jump shot made
Q1,1:28,Australia,17,22,2_Pts_C,Chris Goulding
Q1,1:49,Canada,17,20,2_Pts_C,Phil Scrubb
Q1,1:53,Canada,15,20,FR,Phil Scrubb
Q1,1:53,Australia,15,20,FC,Joe Ingles
Q1,2:05,Canada,15,20,BR,Kevin Pangos
Q1,2:05,Canada,15,20,substituicao_entra,Brady Heslip
Q1,2:05,Canada,15,20,substituicao_sai,Kevin Pangos
Q1,2:05,Canada,15,20,muda_bola,
Q1,2:05,Australia,15,20,substituicao_entra,Aron Baynes
Q1,2:05,Australia,15,20,substituicao_sai,Andrew Bogut
Q1,2:05,Australia,15,20,ER,Matthew Dellavedova
Q1,2:17,Canada,15,20,,Phil Scrubb2pt jump shot made
Q1,2:23,Canada,13,20,RD,
Q1,2:23,Canada,13,20,substituicao_entra,Khem Birch
Q1,2:23,Canada,13,20,substituicao_sai,Owen Klassen
Q1,2:23,Canada,13,20,FC,Owen Klassen
Q1,2:23,Australia,13,20,LL_Pts_T,Chris Goulding
Q1,2:23,Australia,13,20,substituicao_entra,Matthew Dellavedova
Q1,2:23,Australia,13,20,substituicao_sai,Patty Mills
Q1,2:23,Australia,13,20,FR,Chris Goulding
Q1,2:23,Australia,13,20,,Chris Gouldinglayup made
Q1,2:42,Canada,13,18,AS,Owen Klassen
Q1,2:42,Canada,13,18,2_Pts_C,Kevin Pangos
Q1,2:54,Canada,11,18,RD,Melvin Ejim
Q1,2:54,Australia,11,18,2_Pts_T,Nic Kay
Q1,3:10,Canada,11,18,2_Pts_C,Melvin Ejim
Q1,3:27,Canada,9,17,substituicao_entra,Andrew Nembhard
Q1,3:27,Canada,9,17,substituicao_sai,Thomas Scrubb
Q1,3:27,Canada,9,17,FC,Owen Klassen
Q1,3:27,Australia,9,18,LL_Pts_C,Patty Mills
Q1,3:27,Australia,9,17,substituicao_entra,Nic Kay
Q1,3:27,Australia,9,17,substituicao_sai,Jock  Landale
Q1,3:27,Australia,9,17,FR,Patty Mills
Q1,3:27,Australia,9,17,2_Pts_C,Patty Mills
Q1,3:41,Canada,9,15,,Phil Scrubb3pt jump shot missed
Q1,3:41,Australia,9,15,RD,Andrew Bogut
Q1,3:55,Canada,9,15,tempo_tecnico,
Q1,3:55,Australia,9,15,substituicao_entra,Joe Ingles
Q1,3:55,Australia,9,15,substituicao_sai,Matthew Dellavedova
Q1,3:55,Australia,9,15,ER,Patty Mills
Q1,3:58,Australia,9,15,RO,Matthew Dellavedova
Q1,3:58,Australia,9,15,2_Pts_T,Andrew Bogut
Q1,4:08,Canada,9,15,,Thomas Scrubb2pt jump shot missed
Q1,4:08,Australia,9,15,RD,Andrew Bogut
Q1,4:23,Australia,9,15,AS,Matthew Dellavedova
Q1,4:23,Australia,9,15,3_Pts_C,Jock  Landale
Q1,4:44,Canada,9,12,substituicao_entra,Owen Klassen
Q1,4:44,Canada,9,12,substituicao_sai,Khem Birch
Q1,4:44,Canada,9,12,LL_Pts_C,Khem Birch
Q1,4:44,Canada,8,12,AS,Phil Scrubb
Q1,4:44,Canada,8,12,LL_Pts_C,Khem Birch
Q1,4:44,Canada,7,12,substituicao_entra,Melvin Ejim
Q1,4:44,Canada,7,12,substituicao_sai,Cory Joseph
Q1,4:44,Canada,7,12,FR,Khem Birch
Q1,4:44,Australia,7,12,FC,Chris Goulding
Q1,5:01,Canada,7,10,FC,Cory Joseph
Q1,5:01,Australia,7,12,LL_Pts_C,Patty Mills
Q1,5:01,Australia,7,11,LL_Pts_C,Patty Mills
Q1,5:01,Australia,7,10,FR,Patty Mills
Q1,5:11,Canada,7,10,AS,Kevin Pangos
Q1,5:11,Canada,7,10,,Khem Birchdunk made
Q1,5:25,Canada,5,10,FR,Cory Joseph
Q1,5:25,Australia,5,10,FC,Matthew Dellavedova
Q1,5:34,Canada,5,10,substituicao_entra,Phil Scrubb
Q1,5:34,Canada,5,10,substituicao_sai,Melvin Ejim
Q1,5:34,Canada,5,10,FR,Kevin Pangos
Q1,5:34,Australia,5,10,substituicao_entra,Chris Goulding
Q1,5:34,Australia,5,10,substituicao_sai,Joe Ingles
Q1,5:34,Australia,5,10,FC,Patty Mills
Q1,5:53,Australia,5,10,AS,Joe Ingles
Q1,5:53,Australia,5,10,,Andrew Bogutlayup made
Q1,6:01,Canada,5,8,FC,Cory Joseph
Q1,6:01,Australia,5,8,substituicao_entra,Andrew Bogut
Q1,6:01,Australia,5,8,substituicao_sai,Aron Baynes
Q1,6:01,Australia,5,8,FR,Joe Ingles
Q1,6:09,Canada,5,8,ER,Kevin Pangos
Q1,6:09,Australia,5,8,BR,Patty Mills
Q1,6:35,Australia,5,8,,Jock  Landale2pt jump shot made
