Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:00,Cote d'Ivoire,24,18,,Deon Thompson2pt jump shot missed
Q1,0:01,Cote d'Ivoire,24,18,RO,Deon Thompson
Q1,0:01,Cote d'Ivoire,24,18,,Bryan Pamba3pt jump shot missed
Q1,0:09,Nigeria,24,18,3_Pts_T,Nnamdi Vincent
Q1,0:09,Cote d'Ivoire,24,18,RD,Vafessa Fofana
Q1,0:16,Nigeria,24,16,FC,Micheal Eric
Q1,0:16,Cote d'Ivoire,24,18,LL_Pts_C,Guy Landry Edi
Q1,0:16,Cote d'Ivoire,24,17,AS,Mohamed Kone
Q1,0:16,Cote d'Ivoire,24,17,LL_Pts_C,Guy Landry Edi
Q1,0:16,Cote d'Ivoire,24,16,FR,Guy Landry Edi
Q1,0:26,Nigeria,24,16,ER,Micheal Eric
Q1,0:26,Cote d'Ivoire,24,16,BR,Mohamed Kone
Q1,0:37,Nigeria,24,16,FR,Ike Iroegbu
Q1,0:37,Cote d'Ivoire,24,16,FC,Bryan Pamba
Q1,0:37,Cote d'Ivoire,24,16,substituicao_entra,Bryan Pamba
Q1,0:37,Cote d'Ivoire,24,16,substituicao_sai,Souleyman Diabate
Q1,0:47,Cote d'Ivoire,24,16,AS,Vafessa Fofana
Q1,0:47,Cote d'Ivoire,24,16,,Mohamed Kone2pt jump shot made
Q1,0:59,Nigeria,24,14,,Nnamdi Vincent3pt jump shot missed
Q1,0:59,Cote d'Ivoire,24,14,RD,Deon Thompson
Q1,10:00,Nigeria,0,0,inicio_quarto,Ekpe Udoh
Q1,1:14,Nigeria,24,14,RD,
Q1,1:14,Nigeria,24,14,TO,Micheal Eric
Q1,1:14,Cote d'Ivoire,24,14,2_Pts_T,Souleyman Diabate
Q1,1:25,Nigeria,24,14,AS,Ike Iroegbu
Q1,1:25,Nigeria,24,14,,Nnamdi Vincent3pt jump shot made
Q1,1:40,Nigeria,21,14,RD,Ike Iroegbu
Q1,1:40,Nigeria,21,14,TO,Micheal Eric
Q1,1:40,Cote d'Ivoire,21,14,,Vafessa Fofana2pt turnaround jump shot blocked
Q1,1:55,Cote d'Ivoire,21,14,RO,Guy Landry Edi
Q1,1:55,Cote d'Ivoire,21,14,2_Pts_T,Souleyman Diabate
Q1,2:03,Nigeria,21,14,FC,Ike Iroegbu
Q1,2:03,Cote d'Ivoire,21,14,FR,Guy Landry Edi
Q1,2:11,Nigeria,21,14,AS,Micheal Eric
Q1,2:11,Nigeria,21,14,,Stan Okoye3pt jump shot made
Q1,2:24,Nigeria,18,14,RO,Micheal Eric
Q1,2:24,Nigeria,18,14,3_Pts_T,Nnamdi Vincent
Q1,2:31,Nigeria,18,12,FC,Micheal Eric
Q1,2:31,Cote d'Ivoire,18,14,LL_Pts_C,Deon Thompson
Q1,2:31,Cote d'Ivoire,18,13,LL_Pts_C,Deon Thompson
Q1,2:31,Cote d'Ivoire,18,12,FR,Deon Thompson
Q1,2:43,Nigeria,18,12,substituicao_entra,Micheal Eric
Q1,2:43,Nigeria,18,12,substituicao_sai,Josh Okogie
Q1,2:43,Nigeria,18,12,substituicao_entra,Nnamdi Vincent
Q1,2:43,Nigeria,18,12,substituicao_sai,Ekpe Udoh
Q1,2:43,Nigeria,18,12,substituicao_entra,Chimezie Metu
