Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:00,Canada,17,12,2_Pts_C,Andrew Nembhard
Q1,0:03,Germany,17,10,ER,Andreas Obst
Q1,0:03,Canada,17,10,BR,Andrew Nembhard
Q1,0:27,Germany,17,10,RD,Andreas Obst
Q1,0:27,Canada,17,10,,Brady Heslip3pt jump shot missed
Q1,0:32,Germany,17,10,2_Pts_T,Danilo Barthel
Q1,0:32,Canada,17,10,RD,Owen Klassen
Q1,0:55,Germany,17,10,RD,Johannes Voigtmann
Q1,0:55,Canada,17,10,,Andrew Nembhard3pt jump shot missed
Q1,10:00,Germany,0,0,inicio_quarto,Daniel Theis
Q1,1:10,Germany,17,10,,Johannes Voigtmann3pt jump shot missed
Q1,1:10,Canada,17,10,RD,Conor Morgan
Q1,1:18,Germany,17,10,RO,Danilo Barthel
Q1,1:18,Germany,17,10,,Andreas Obst3pt jump shot missed
Q1,1:39,Germany,17,10,RD,Johannes Voigtmann
Q1,1:39,Canada,17,10,,Phil Scrubb3pt jump shot missed
Q1,1:47,Germany,17,10,,Maodo Lo3pt jump shot missed
Q1,1:47,Canada,17,10,RD,Owen Klassen
Q1,2:05,Germany,17,10,LL_Pts_C,Robin Benzing
Q1,2:05,Germany,16,10,FR,Andreas Obst
Q1,2:05,Canada,16,10,FC_T,Coach: 
Q1,2:05,Canada,16,10,substituicao_entra,Owen Klassen
Q1,2:05,Canada,16,10,substituicao_sai,Khem Birch
Q1,2:05,Canada,16,10,FC_O,Conor Morgan
Q1,2:15,Germany,16,10,substituicao_entra,Andreas Obst
Q1,2:15,Germany,16,10,substituicao_sai,Dennis Schroder
Q1,2:15,Germany,16,10,LL_Pts_C,Dennis Schroder
Q1,2:15,Germany,15,10,LL_Pts_C,Dennis Schroder
Q1,2:15,Germany,14,10,FR,Dennis Schroder
Q1,2:15,Canada,14,10,FC,Conor Morgan
Q1,2:27,Canada,14,10,AS,Phil Scrubb
Q1,2:27,Canada,14,10,,Conor Morgan3pt jump shot made
Q1,2:38,Germany,14,7,substituicao_entra,Danilo Barthel
Q1,2:38,Germany,14,7,substituicao_sai,Maximilian Kleber
Q1,2:38,Germany,14,7,substituicao_entra,Robin Benzing
Q1,2:38,Germany,14,7,substituicao_sai,Paul Zipser
Q1,2:38,Canada,14,7,substituicao_entra,Phil Scrubb
Q1,2:38,Canada,14,7,substituicao_sai,Kyle Wiltjer
Q1,2:38,Canada,14,7,substituicao_entra,Conor Morgan
Q1,2:38,Canada,14,7,substituicao_sai,Cory Joseph
Q1,2:38,Canada,14,7,substituicao_entra,Andrew Nembhard
Q1,2:38,Canada,14,7,substituicao_sai,Melvin Ejim
Q1,2:45,Germany,14,7,AS,Johannes Voigtmann
Q1,2:45,Germany,14,7,2_Pts_C,Paul Zipser
Q1,2:45,Canada,14,7,tempo_tecnico,
Q1,2:59,Germany,12,7,RD,Paul Zipser
Q1,2:59,Canada,12,7,3_Pts_T,Kyle Wiltjer
Q1,3:07,Canada,12,7,RO,Khem Birch
Q1,3:07,Canada,12,7,3_Pts_T,Kyle Wiltjer
Q1,3:18,Germany,12,7,,Johannes Voigtmann3pt jump shot missed
Q1,3:18,Canada,12,7,RD,Brady Heslip
Q1,3:29,Germany,12,7,RD,Maximilian Kleber
Q1,3:29,Canada,12,7,,Brady Heslip3pt jump shot missed
Q1,3:55,Germany,12,7,,Maximilian Klebertip in made
Q1,3:55,Germany,10,7,RO,Maximilian Kleber
Q1,3:55,Germany,10,7,2_Pts_T,Paul Zipser
Q1,4:03,Germany,10,7,RD,Maodo Lo
Q1,4:03,Germany,10,7,TO,Dennis Schroder
Q1,4:03,Canada,10,7,2_Pts_T,Cory Joseph
Q1,4:11,Germany,10,7,ER,Maximilian Kleber
Q1,4:11,Canada,10,7,BR,Melvin Ejim
Q1,4:36,Canada,10,7,2_Pts_C,Kyle Wiltjer
Q1,4:57,Germany,10,5,LL_Pts_C,Dennis Schroder
Q1,4:57,Germany,9,5,LL_Pts_T,Dennis Schroder
Q1,4:57,Germany,9,5,FR,Dennis Schroder
Q1,4:57,Canada,10,5,substituicao_entra,Brady Heslip
Q1,4:57,Canada,10,5,substituicao_sai,Kevin Pangos
Q1,4:57,Canada,9,5,FC,Kevin Pangos
Q1,5:11,Germany,9,5,RD,Maodo Lo
Q1,5:11,Canada,9,5,2_Pts_T,Cory Joseph
Q1,5:25,Germany,9,5,substituicao_entra,Maodo Lo
Q1,5:25,Germany,9,5,substituicao_sai,Ismet Akpinar
Q1,5:25,Germany,9,5,FC,Ismet Akpinar
Q1,5:25,Canada,9,5,FR,Kevin Pangos
Q1,5:33,Germany,9,5,substituicao_entra,Johannes Voigtmann
Q1,5:33,Germany,9,5,substituicao_sai,Daniel Theis
Q1,5:33,Germany,9,5,FC,Daniel Theis
Q1,5:33,Canada,9,5,FR,Melvin Ejim
Q1,5:40,Germany,9,5,FC,Ismet Akpinar
Q1,5:40,Canada,9,5,FR,Kevin Pangos
Q1,5:49,Germany,9,5,FC_O,Daniel Theis
Q1,5:49,Canada,9,5,FR,Cory Joseph
Q1,6:04,Canada,9,5,AS,Kevin Pangos
Q1,6:04,Canada,9,5,,Melvin Ejim3pt jump shot made
Q1,6:17,Germany,9,2,AS,Dennis Schroder
Q1,6:17,Germany,9,2,,Maximilian Kleberdunk made
Q1,6:29,Germany,7,2,RD,Paul Zipser
Q1,6:29,Canada,7,2,,Cory Joseph3pt jump shot missed
Q1,6:40,Germany,7,2,,Paul Zipser3pt jump shot made
Q1,6:58,Germany,4,2,FR,Paul Zipser
Q1,6:58,Canada,4,2,FC_O,Melvin Ejim
Q1,7:20,Germany,4,2,LL_Pts_C,Maximilian Kleber
Q1,7:20,Germany,3,2,AS,Dennis Schroder
Q1,7:20,Germany,3,2,LL_Pts_C,Maximilian Kleber
Q1,7:20,Germany,2,2,FR,Maximilian Kleber
Q1,7:20,Canada,2,2,FC,Kevin Pangos
Q1,7:26,Germany,2,2,RD,Paul Zipser
Q1,7:26,Canada,2,2,,Kevin Pangos3pt jump shot missed
Q1,7:40,Germany,2,2,ER,Daniel Theis
Q1,7:40,Canada,2,2,BR,Khem Birch
Q1,7:49,Canada,2,2,ER,Melvin Ejim
Q1,8:02,Germany,2,2,AS,Ismet Akpinar
Q1,8:02,Germany,2,2,,Daniel Theisdunk made
Q1,8:17,Germany,0,2,RO,Dennis Schroder
Q1,8:17,Germany,0,2,,Daniel Theis3pt jump shot missed
Q1,8:36,Germany,0,2,BR,Paul Zipser
Q1,8:36,Canada,0,2,ER,Kyle Wiltjer
Q1,8:58,Germany,0,2,2_Pts_T,Maximilian Kleber
Q1,8:58,Canada,0,2,RD,Kyle Wiltjer
Q1,9:16,Canada,0,2,AS,Cory Joseph
Q1,9:16,Canada,0,2,,Khem Birchalley oop made
Q1,9:34,Germany,0,0,,Ismet Akpinar3pt jump shot missed
Q1,9:34,Canada,0,0,RD,Melvin Ejim
Q1,9:44,Germany,0,0,RO,Dennis Schroder
Q1,9:44,Germany,0,0,2_Pts_T,Dennis Schroder
Q2,0:01,Germany,36,33,RD,Daniel Theis
Q2,0:01,Germany,36,33,TO,Maximilian Kleber
Q2,0:01,Canada,36,33,2_Pts_T,Kaza Kajami-Keane
Q2,0:07,Germany,36,33,2_Pts_C,Dennis Schroder
Q2,0:27,Germany,34,33,TO,Daniel Theis
Q2,0:27,Canada,34,33,substituicao_entra,Phil Scrubb
Q2,0:27,Canada,34,33,substituicao_sai,Melvin Ejim
Q2,0:27,Canada,34,33,substituicao_entra,Thomas Scrubb
Q2,0:27,Canada,34,33,substituicao_sai,Kevin Pangos
Q2,0:27,Canada,34,33,ER,Melvin Ejim
Q2,0:27,Canada,34,33,RO,Melvin Ejim
Q2,0:27,Canada,34,33,2_Pts_T,Melvin Ejim
Q2,0:45,Germany,34,33,AS,Ismet Akpinar
Q2,0:45,Germany,34,33,3_Pts_C,Maximilian Kleber
Q2,0:56,Germany,31,33,RD,Ismet Akpinar
Q2,0:56,Canada,31,33,3_Pts_T,Kyle Wiltjer
Q2,10:00,Canada,0,0,muda_bola,
Q2,1:15,Germany,31,33,LL_Pts_T,Robin Benzing
Q2,1:15,Canada,31,33,RD,Melvin Ejim
Q2,1:16,Germany,31,33,FR,Robin Benzing
Q2,1:16,Germany,31,33,AS,Dennis Schroder
Q2,1:16,Germany,31,33,2_Pts_C,Robin Benzing
Q2,1:16,Canada,31,33,FC,Melvin Ejim
Q2,1:26,Germany,29,33,RD,Daniel Theis
Q2,1:26,Canada,29,33,3_Pts_T,Kevin Pangos
Q2,1:34,Germany,29,33,3_Pts_T,Dennis Schroder
Q2,1:34,Canada,29,33,RD,Kyle Wiltjer
Q2,1:45,Germany,29,33,RD,Dennis Schroder
Q2,1:45,Canada,29,33,3_Pts_T,Kyle Wiltjer
Q2,2:09,Germany,29,33,2_Pts_T,Dennis Schroder
Q2,2:09,Canada,29,33,RD,
Q2,2:17,Germany,29,33,FR,Daniel Theis
Q2,2:17,Canada,29,33,substituicao_entra,Khem Birch
Q2,2:17,Canada,29,33,substituicao_sai,Owen Klassen
Q2,2:17,Canada,29,33,substituicao_entra,Kevin Pangos
Q2,2:17,Canada,29,33,substituicao_sai,Andrew Nembhard
Q2,2:17,Canada,29,33,FC,Andrew Nembhard
Q2,2:27,Germany,29,33,substituicao_entra,Ismet Akpinar
Q2,2:27,Germany,29,33,substituicao_sai,Maodo Lo
Q2,2:27,Germany,29,33,RD,
Q2,2:27,Canada,29,33,,Kaza Kajami-Keane3pt jump shot missed
Q2,2:51,Germany,29,33,AS,Maximilian Kleber
Q2,2:51,Germany,29,33,,Dennis Schroder2pt jump shot made
Q2,3:05,Germany,27,33,RD,Dennis Schroder
Q2,3:05,Canada,27,33,,Kyle Wiltjer3pt jump shot missed
Q2,3:18,Germany,27,33,substituicao_entra,Robin Benzing
Q2,3:18,Germany,27,33,substituicao_sai,Paul Zipser
Q2,3:18,Germany,27,33,ER,Paul Zipser
Q2,3:23,Germany,27,33,BR,Dennis Schroder
Q2,3:23,Canada,27,33,ER,Kaza Kajami-Keane
Q2,3:34,Germany,27,33,2_Pts_T,Paul Zipser
Q2,3:34,Canada,27,33,RD,Owen Klassen
Q2,3:51,Germany,27,32,FC,Maximilian Kleber
Q2,3:51,Canada,27,33,AS,Melvin Ejim
Q2,3:51,Canada,27,33,LL_Pts_C,Kaza Kajami-Keane
Q2,3:51,Canada,27,32,LL_Pts_T,Kaza Kajami-Keane
Q2,3:51,Canada,27,32,FR,Kaza Kajami-Keane
Q2,3:53,Germany,27,32,ER,Maximilian Kleber
Q2,3:53,Canada,27,32,BR,Melvin Ejim
Q2,4:03,Germany,27,32,RD,Dennis Schroder
Q2,4:03,Canada,27,32,,Owen Klassen2pt jump shot missed
Q2,4:12,Germany,27,32,,Paul Zipser3pt jump shot missed
Q2,4:12,Canada,27,32,RD,Owen Klassen
Q2,4:19,Germany,27,32,FR,Daniel Theis
Q2,4:19,Canada,27,32,FC,Owen Klassen
Q2,4:25,Germany,27,31,substituicao_entra,Daniel Theis
Q2,4:25,Germany,27,31,substituicao_sai,Johannes Voigtmann
Q2,4:25,Germany,27,31,FC,Paul Zipser
Q2,4:25,Canada,27,32,AS,Kaza Kajami-Keane
Q2,4:25,Canada,27,32,LL_Pts_C,Owen Klassen
Q2,4:25,Canada,27,31,LL_Pts_T,Owen Klassen
Q2,4:25,Canada,27,31,FR,Owen Klassen
Q2,4:32,Germany,27,31,3_Pts_T,Paul Zipser
Q2,4:32,Canada,27,31,RD,Kaza Kajami-Keane
Q2,4:42,Germany,27,31,RD,Maodo Lo
Q2,4:42,Canada,27,31,,Melvin Ejim3pt jump shot missed
Q2,4:47,Germany,27,31,2_Pts_T,Dennis Schroder
Q2,4:47,Canada,27,31,RD,Owen Klassen
Q2,5:06,Canada,27,31,AS,Melvin Ejim
Q2,5:06,Canada,27,31,2_Pts_C,Kaza Kajami-Keane
Q2,5:10,Germany,27,27,FC_A,Dennis Schroder
Q2,5:10,Canada,27,29,LL_Pts_C,Melvin Ejim
Q2,5:10,Canada,27,28,LL_Pts_C,Melvin Ejim
Q2,5:10,Canada,27,27,substituicao_entra,Kyle Wiltjer
Q2,5:10,Canada,27,27,substituicao_sai,Phil Scrubb
Q2,5:10,Canada,27,27,FR,Melvin Ejim
Q2,5:19,Germany,27,27,substituicao_entra,Maximilian Kleber
Q2,5:19,Germany,27,27,substituicao_sai,Danilo Barthel
Q2,5:19,Germany,27,27,LL_Pts_C,Dennis Schroder
Q2,5:19,Germany,26,27,LL_Pts_C,Dennis Schroder
Q2,5:19,Germany,25,27,AS,Maodo Lo
Q2,5:19,Germany,25,27,LL_Pts_C,Dennis Schroder
Q2,5:19,Germany,24,27,FR,Dennis Schroder
Q2,5:19,Canada,24,27,FC,Andrew Nembhard
Q2,5:37,Germany,24,27,substituicao_entra,Maodo Lo
Q2,5:37,Germany,24,27,substituicao_sai,Andreas Obst
Q2,5:37,Germany,24,27,tempo_tecnico,
Q2,5:37,Canada,24,27,substituicao_entra,Andrew Nembhard
Q2,5:37,Canada,24,27,substituicao_sai,Thomas Scrubb
Q2,5:37,Canada,24,27,2_Pts_C,Phil Scrubb
Q2,5:49,Germany,24,25,ER,Andreas Obst
Q2,5:49,Canada,24,25,BR,Kaza Kajami-Keane
Q2,6:10,Germany,24,25,substituicao_entra,Paul Zipser
Q2,6:10,Germany,24,25,substituicao_sai,Maodo Lo
Q2,6:10,Canada,24,25,ER,Phil Scrubb
Q2,6:13,Germany,24,25,ER,Johannes Voigtmann
Q2,6:13,Germany,24,24,FC,Andreas Obst
Q2,6:13,Canada,24,25,substituicao_entra,Thomas Scrubb
Q2,6:13,Canada,24,25,substituicao_sai,Andrew Nembhard
Q2,6:13,Canada,24,25,substituicao_entra,Melvin Ejim
Q2,6:13,Canada,24,25,substituicao_sai,Brady Heslip
Q2,6:13,Canada,24,25,substituicao_entra,Kaza Kajami-Keane
Q2,6:13,Canada,24,25,substituicao_sai,Thomas Scrubb
Q2,6:13,Canada,24,25,LL_Pts_C,Owen Klassen
Q2,6:13,Canada,24,24,FR,Owen Klassen
Q2,6:13,Canada,24,24,AS,Andrew Nembhard
Q2,6:13,Canada,24,24,,Owen Klassen2pt jump shot made
Q2,6:25,Germany,24,22,,Johannes Voigtmann2pt jump shot made
Q2,6:46,Canada,22,22,AS,Thomas Scrubb
Q2,6:46,Canada,22,22,,Andrew Nembhard2pt jump shot made
Q2,6:59,Germany,22,20,,Dennis Schroder2pt jump shot missed
Q2,6:59,Canada,22,20,RD,Thomas Scrubb
Q2,7:09,Canada,22,20,,Andrew Nembhardlayup made
Q2,7:16,Germany,22,18,AS,Dennis Schroder
Q2,7:16,Germany,22,18,,Paul Zipserlayup made
Q2,7:16,Germany,20,18,substituicao_entra,Danilo Barthel
Q2,7:16,Germany,20,18,substituicao_sai,Paul Zipser
Q2,7:16,Germany,20,18,substituicao_entra,Dennis Schroder
Q2,7:16,Germany,20,18,substituicao_sai,Robin Benzing
Q2,7:16,Germany,20,18,substituicao_entra,Paul Zipser
Q2,7:16,Germany,20,18,substituicao_sai,Danilo Barthel
Q2,7:30,Germany,20,18,RD,Johannes Voigtmann
Q2,7:30,Germany,20,18,TO,Johannes Voigtmann
Q2,7:30,Canada,20,18,2_Pts_T,Thomas Scrubb
Q2,7:41,Germany,20,18,FC,Robin Benzing
Q2,7:41,Canada,20,18,FR,Andrew Nembhard
Q2,7:43,Germany,20,18,,Danilo Barthellayup missed
Q2,7:43,Canada,20,18,RD,Thomas Scrubb
