Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:00,Argentina,17,28,,Gabriel Deck2pt jump shot missed
Q1,0:03,Argentina,17,28,RO,Gabriel Deck
Q1,0:03,Argentina,17,28,,Facundo Campazzo3pt jump shot missed
Q1,0:04,Argentina,17,28,TO,Patricio Garino
Q1,0:22,Nigeria,17,28,2_Pts_T,Jordan Nwora
Q1,0:22,Argentina,17,28,RD,Patricio Garino
Q1,0:22,Argentina,17,28,TO,Marcos Delia
Q1,0:31,Nigeria,17,28,substituicao_entra,Micheal Eric
Q1,0:31,Nigeria,17,28,substituicao_sai,Chimezie Metu
Q1,0:31,Nigeria,17,26,FC,Chimezie Metu
Q1,0:31,Argentina,17,28,LL_Pts_C,Gabriel Deck
Q1,0:31,Argentina,17,27,LL_Pts_C,Gabriel Deck
Q1,0:31,Argentina,17,26,FR,Gabriel Deck
Q1,0:32,Nigeria,17,26,ER,Chimezie Metu
Q1,0:32,Argentina,17,26,BR,Luca Vildoza
Q1,0:39,Nigeria,17,26,RD,Chimezie Metu
Q1,0:39,Argentina,17,26,,Gabriel Deck2pt jump shot missed
Q1,10:00,Argentina,0,0,inicio_quarto,Marcos Delia
Q1,1:03,Nigeria,17,26,,Jordan Nwora3pt jump shot made
Q1,1:20,Argentina,14,26,AS,Facundo Campazzo
Q1,1:20,Argentina,14,26,,Marcos Delia2pt jump shot made
Q1,1:35,Nigeria,14,24,,Chimezie Metudunk missed
Q1,1:35,Argentina,14,24,RD,Patricio Garino
Q1,1:42,Nigeria,14,24,RO,Chimezie Metu
Q1,1:42,Nigeria,14,24,,Ekpe Udoh2pt jump shot missed
Q1,1:56,Nigeria,14,22,FC,Ike Iroegbu
Q1,1:56,Argentina,14,24,substituicao_entra,Gabriel Deck
Q1,1:56,Argentina,14,24,substituicao_sai,Luís Scola
Q1,1:56,Argentina,14,24,LL_Pts_C,Patricio Garino
Q1,1:56,Argentina,14,23,LL_Pts_C,Patricio Garino
Q1,1:56,Argentina,14,22,substituicao_entra,Luca Vildoza
Q1,1:56,Argentina,14,22,substituicao_sai,Nicolas Brussino
Q1,1:56,Argentina,14,22,FR,Patricio Garino
Q1,2:13,Nigeria,14,22,substituicao_entra,Jordan Nwora
Q1,2:13,Nigeria,14,22,substituicao_sai,Stan Okoye
Q1,2:13,Nigeria,14,22,ER,Ike Iroegbu
Q1,2:19,Argentina,14,22,AS,Marcos Delia
Q1,2:19,Argentina,14,22,,Luís Scolalayup made
Q1,2:24,Argentina,14,20,RO,Marcos Delia
Q1,2:24,Argentina,14,20,,Luís Scola3pt jump shot missed
Q1,2:31,Argentina,14,20,RO,Nicolas Brussino
Q1,2:31,Argentina,14,20,,Nicolas Brussino3pt jump shot missed
Q1,2:49,Nigeria,14,20,,Nnamdi Vincent3pt jump shot made
Q1,3:10,Argentina,11,20,AS,Facundo Campazzo
Q1,3:10,Argentina,11,20,,Nicolas Brussino3pt jump shot made
Q1,3:19,Nigeria,11,17,TO,Chimezie Metu
Q1,3:19,Argentina,11,17,RO,Luís Scola
Q1,3:19,Argentina,11,17,2_Pts_T,Patricio Garino
Q1,3:35,Nigeria,11,17,substituicao_entra,Nnamdi Vincent
Q1,3:35,Nigeria,11,17,substituicao_sai,Josh Okogie
Q1,3:35,Nigeria,11,17,FC,Josh Okogie
Q1,3:35,Argentina,11,17,FR,Marcos Delia
Q1,3:37,Nigeria,11,17,,Josh Okogie3pt jump shot missed
Q1,3:37,Argentina,11,17,RD,Marcos Delia
Q1,3:45,Argentina,11,17,,Patricio Garinolayup made
Q1,3:58,Nigeria,11,15,3_Pts_T,Stan Okoye
Q1,3:58,Argentina,11,15,RD,Luís Scola
Q1,4:09,Nigeria,11,15,RD,Stan Okoye
Q1,4:09,Argentina,11,15,,Luís Scola3pt jump shot missed
Q1,4:28,Nigeria,11,15,AS,Stan Okoye
Q1,4:28,Nigeria,11,15,,Chimezie Metu3pt jump shot made
Q1,4:39,Argentina,8,15,AS,Facundo Campazzo
Q1,4:39,Argentina,8,15,,Luís Scola2pt jump shot made
Q1,4:52,Nigeria,8,13,,Josh Okogielayup made
Q1,4:58,Nigeria,6,13,RD,Ekpe Udoh
