Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:00,Philippines,8,37,ER,Andray Blatche
Q1,0:00,Italy,8,37,BR,Alessandro Gentile
Q1,0:06,Philippines,8,37,RD,Raymond Almazan
Q1,0:06,Italy,8,37,LL_Pts_T,Marco Belinelli
Q1,0:07,Philippines,8,37,substituicao_entra,Raymond Almazan
Q1,0:07,Philippines,8,37,substituicao_sai,Japeth Aguilar
Q1,0:07,Philippines,8,37,substituicao_entra,Troy Rosario
Q1,0:07,Philippines,8,37,substituicao_sai,Roger Pogoy
Q1,0:07,Philippines,8,37,substituicao_entra,Paul John Dalistan
Q1,0:07,Philippines,8,37,substituicao_sai,Gabe Norwood
Q1,0:07,Philippines,8,37,FC,Andray Blatche
Q1,0:07,Italy,8,37,substituicao_entra,Luca Vitali
Q1,0:07,Italy,8,37,substituicao_sai,Luigi Datome
Q1,0:07,Italy,8,37,substituicao_entra,Alessandro Gentile
Q1,0:07,Italy,8,37,substituicao_sai,Daniel Hackett
Q1,0:07,Italy,8,37,FR,Marco Belinelli
Q1,0:07,Italy,8,37,2_Pts_C,Marco Belinelli
Q1,0:25,Philippines,8,35,,Andray Blatche3pt jump shot missed
Q1,0:25,Italy,8,35,RD,Marco Belinelli
Q1,0:43,Italy,8,35,AS,Luigi Datome
Q1,0:43,Italy,8,35,2_Pts_C,Marco Belinelli
Q1,0:52,Philippines,8,33,,Roger Pogoy3pt jump shot missed
Q1,0:52,Italy,8,33,RD,Danilo Gallinari
Q1,10:00,Italy,0,0,inicio_quarto,Paul Biligha
Q1,1:13,Italy,8,33,AS,Marco Belinelli
Q1,1:13,Italy,8,33,,Danilo Gallinari3pt jump shot made
Q1,1:21,Philippines,8,30,,Andray Blatche3pt jump shot missed
Q1,1:21,Italy,8,30,RD,Luigi Datome
Q1,1:39,Italy,8,30,2_Pts_C,Danilo Gallinari
Q1,1:51,Philippines,8,28,AS,Gabe Norwood
Q1,1:51,Philippines,8,28,2_Pts_C,Kiefer Ravena
Q1,2:06,Philippines,6,28,RD,Kiefer Ravena
Q1,2:06,Italy,6,28,,Daniel Hackett3pt jump shot missed
Q1,2:23,Philippines,6,28,2_Pts_C,Andray Blatche
Q1,2:51,Italy,4,28,AS,Danilo Gallinari
Q1,2:51,Italy,4,28,,Luigi Datome3pt jump shot made
Q1,3:06,Philippines,4,25,ER,Kiefer Ravena
Q1,3:06,Italy,4,25,BR,Luigi Datome
Q1,3:26,Italy,4,25,AS,Danilo Gallinari
Q1,3:26,Italy,4,25,,Daniel Hackett3pt jump shot made
Q1,3:46,Philippines,4,22,3_Pts_T,Kiefer Ravena
Q1,3:46,Italy,4,22,RD,Luigi Datome
Q1,3:56,Philippines,4,22,FR,Japeth Aguilar
Q1,3:56,Italy,4,22,FC,Jeff Brooks
Q1,4:07,Philippines,4,22,substituicao_entra,Kiefer Ravena
Q1,4:07,Philippines,4,22,substituicao_sai,Mark Barroca
Q1,4:11,Philippines,4,22,tempo_tecnico,
Q1,4:14,Italy,4,22,AS,Danilo Gallinari
Q1,4:14,Italy,4,22,,Daniel Hackett3pt jump shot made
Q1,4:24,Philippines,4,19,ER,
Q1,4:28,Philippines,4,19,FR,Japeth Aguilar
Q1,4:28,Italy,4,19,substituicao_entra,Jeff Brooks
Q1,4:28,Italy,4,19,substituicao_sai,Paul Biligha
Q1,4:28,Italy,4,19,FC,Paul Biligha
Q1,4:31,Philippines,4,19,RO,Andray Blatche
Q1,4:31,Philippines,4,19,2_Pts_T,Andray Blatche
Q1,4:51,Italy,4,19,AS,Daniel Hackett
Q1,4:51,Italy,4,19,3_Pts_C,Danilo Gallinari
Q1,5:07,Philippines,4,16,2_Pts_T,Japeth Aguilar
Q1,5:07,Italy,4,16,RD,Marco Belinelli
Q1,5:23,Italy,4,16,AS,Daniel Hackett
Q1,5:23,Italy,4,16,,Luigi Datome2pt jump shot made
Q1,5:36,Philippines,4,14,ER,Japeth Aguilar
Q1,5:36,Italy,4,14,BR,Daniel Hackett
Q1,5:45,Italy,4,14,2_Pts_C,Marco Belinelli
Q1,5:49,Philippines,4,12,ER,Andray Blatche
Q1,5:49,Italy,4,12,BR,Marco Belinelli
Q1,6:03,Philippines,4,11,FC,Mark Barroca
Q1,6:03,Italy,4,12,LL_Pts_C,Daniel Hackett
Q1,6:03,Italy,4,11,LL_Pts_T,Daniel Hackett
Q1,6:03,Italy,4,11,FR,Daniel Hackett
Q1,6:11,Philippines,4,11,FC_O,Andray Blatche
Q1,6:11,Italy,4,11,FR,Danilo Gallinari
Q1,6:25,Italy,4,11,AS,Marco Belinelli
Q1,6:25,Italy,4,11,,Luigi Datomedunk made
Q1,6:30,Philippines,4,9,ER,Andray Blatche
Q1,6:30,Italy,4,9,BR,Danilo Gallinari
Q1,6:40,Philippines,4,9,FR,Mark Barroca
Q1,6:40,Italy,4,9,FC_O,Paul Biligha
Q1,6:46,Philippines,4,9,2_Pts_C,Andray Blatche
Q1,7:01,Italy,2,9,,Paul Biligha2pt jump shot made
Q1,7:08,Italy,2,7,RO,Paul Biligha
Q1,7:08,Italy,2,7,,Paul Biligha2pt jump shot missed
Q1,7:23,Philippines,2,7,,Gabe Norwood3pt jump shot missed
Q1,7:23,Italy,2,7,RD,Daniel Hackett
Q1,7:29,Philippines,2,7,BR,Andray Blatche
Q1,7:29,Italy,2,7,ER,Luigi Datome
Q1,7:38,Philippines,2,7,ER,Mark Barroca
Q1,7:38,Italy,2,7,BR,Marco Belinelli
Q1,7:46,Philippines,2,7,FR,Japeth Aguilar
Q1,7:46,Italy,2,7,FC,Daniel Hackett
Q1,8:01,Italy,2,7,AS,Marco Belinelli
Q1,8:01,Italy,2,7,,Luigi Datome3pt jump shot made
Q1,8:06,Philippines,2,4,FC,Japeth Aguilar
Q1,8:06,Italy,2,4,FR,Danilo Gallinari
Q1,8:18,Philippines,2,4,,Gabe Norwood3pt jump shot missed
Q1,8:18,Italy,2,4,RD,Daniel Hackett
Q1,8:37,Italy,2,4,AS,Daniel Hackett
Q1,8:37,Italy,2,4,2_Pts_C,Luigi Datome
Q1,8:56,Philippines,2,2,FC,Roger Pogoy
Q1,8:56,Italy,2,2,FR,Marco Belinelli
Q1,9:01,Philippines,2,2,,Mark Barroca3pt jump shot missed
Q1,9:01,Italy,2,2,RD,Luigi Datome
Q1,9:12,Philippines,2,2,RD,Mark Barroca
Q1,9:12,Italy,2,2,,Daniel Hackett3pt jump shot missed
Q1,9:20,Philippines,2,2,FC,Mark Barroca
Q1,9:20,Italy,2,2,FR,Daniel Hackett
Q1,9:23,Philippines,2,2,,Mark Barroca2pt jump shot made
Q1,9:38,Italy,0,2,AS,Luigi Datome
Q1,9:38,Italy,0,2,,Paul Biligha2pt jump shot made
Q2,0:00,Italy,24,62,,Ariel Filloy2pt jump shot missed
Q2,0:05,Philippines,24,62,,Gabe Norwood2pt jump shot missed
Q2,0:05,Italy,24,62,RD,Amedeo Tessitori
Q2,0:08,Philippines,24,62,RO,Gabe Norwood
Q2,0:08,Philippines,24,62,,Japeth Aguilar2pt jump shot missed
Q2,0:14,Philippines,24,62,substituicao_entra,Robert Lee Jr. Bolick
Q2,0:14,Philippines,24,62,substituicao_sai,Troy Rosario
Q2,0:14,Philippines,24,62,substituicao_entra,Gabe Norwood
Q2,0:14,Philippines,24,62,substituicao_sai,Paul John Dalistan
Q2,0:14,Philippines,24,62,FR,Andray Blatche
Q2,0:14,Italy,24,62,FC,Amedeo Tessitori
Q2,0:39,Italy,24,62,AS,Awudu Abass
Q2,0:39,Italy,24,62,,Danilo Gallinari3pt jump shot made
Q2,0:58,Philippines,24,59,2_Pts_C,Jaymar Perez
Q2,10:00,Philippines,0,0,muda_bola,
Q2,1:04,Philippines,22,59,BR,Jaymar Perez
Q2,1:04,Italy,22,59,ER,Marco Belinelli
Q2,1:21,Philippines,22,59,2_Pts_C,Jaymar Perez
Q2,1:32,Italy,20,59,AS,Ariel Filloy
Q2,1:32,Italy,20,59,2_Pts_C,Marco Belinelli
Q2,1:48,Philippines,20,57,ER,Andray Blatche
Q2,1:48,Italy,20,57,substituicao_entra,Awudu Abass
Q2,1:48,Italy,20,57,substituicao_sai,Paul Biligha
Q2,1:48,Italy,20,57,substituicao_entra,Amedeo Tessitori
Q2,1:48,Italy,20,57,substituicao_sai,Alessandro Gentile
Q2,1:55,Philippines,20,57,RD,Andray Blatche
Q2,1:55,Italy,20,57,,Ariel Filloy3pt jump shot missed
Q2,2:06,Philippines,20,57,,Troy Rosario3pt jump shot missed
Q2,2:06,Italy,20,57,RD,Marco Belinelli
Q2,2:15,Philippines,20,57,RO,Japeth Aguilar
Q2,2:15,Philippines,20,57,,Paul John Dalistan3pt jump shot missed
Q2,2:23,Philippines,20,57,substituicao_entra,Japeth Aguilar
Q2,2:23,Philippines,20,57,substituicao_sai,June Mar Fajardo
Q2,2:23,Philippines,20,57,RO,
Q2,2:23,Philippines,20,57,,Jaymar Perezlayup missed
Q2,2:23,Italy,20,57,substituicao_entra,Ariel Filloy
Q2,2:23,Italy,20,57,substituicao_sai,Luca Vitali
Q2,2:51,Italy,20,57,AS,Luca Vitali
Q2,2:51,Italy,20,57,,Danilo Gallinari3pt jump shot made
Q2,3:09,Philippines,20,54,2_Pts_C,Jaymar Perez
