Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:00,Senegal,11,22,,Mouhammad Faye3pt jump shot missed
Q1,0:03,Canada,11,22,ER ,
Q1,0:03,Canada,11,22,,Conor Morgan3pt jump shot missed
Q1,0:19,Canada,11,22,FR,Owen Klassen
Q1,0:19,Senegal,11,22,FC,Xane Dalmeida
Q1,0:31,Canada,11,22,RD,Owen Klassen
Q1,0:31,Senegal,11,22,3_Pts_T,Xane Dalmeida
Q1,0:50,Canada,11,22,2_Pts_C,Cory Joseph
Q1,10:00,Canada,0,0,inicio_quarto,Khem Birch
Q1,1:03,Canada,9,22,tempo_tecnico,
Q1,1:03,Senegal,9,22,AS,Xane Dalmeida
Q1,1:03,Senegal,9,22,,Mouhammad Faye3pt jump shot made
Q1,1:10,Canada,9,19,2_Pts_T,Phil Scrubb
Q1,1:10,Senegal,9,19,RD,Xane Dalmeida
Q1,1:10,Senegal,9,19,TO,Hamady Ndiaye
Q1,1:36,Senegal,9,19,2_Pts_C,Djibril Thiam
Q1,1:52,Canada,9,17,substituicao_entra,Thomas Scrubb
Q1,1:52,Canada,9,17,substituicao_sai,Kyle Wiltjer
Q1,1:52,Canada,9,17,substituicao_entra,Conor Morgan
Q1,1:52,Canada,9,17,substituicao_sai,Melvin Ejim
Q1,1:52,Canada,9,17,substituicao_entra,Cory Joseph
Q1,1:52,Canada,9,17,substituicao_sai,Kevin Pangos
Q1,1:52,Senegal,9,17,substituicao_entra,Hamady Ndiaye
Q1,1:52,Senegal,9,17,substituicao_sai,Youssoupha Ndoye
Q1,1:52,Senegal,9,17,substituicao_entra,Babacar Toure
Q1,1:52,Senegal,9,17,substituicao_sai,Lamine Sambe
Q1,1:52,Senegal,9,17,substituicao_entra,Djibril Thiam
Q1,1:52,Senegal,9,17,substituicao_sai,Maurice Ndour
Q1,1:52,Senegal,9,17,RD,
Q1,1:52,Senegal,9,17,TO,Xane Dalmeida
Q1,1:54,Canada,9,17,,Owen Klassen2pt jump shot missed
Q1,2:07,Canada,9,17,RD,Kevin Pangos
Q1,2:07,Senegal,9,17,,Youssoupha Ndoye3pt jump shot missed
Q1,2:28,Canada,9,17,,Phil Scrubb3pt jump shot missed
Q1,2:28,Senegal,9,17,RD,Maurice Ndour
Q1,2:34,Canada,9,17,RO,Owen Klassen
Q1,2:34,Canada,9,17,,Owen Klassen2pt jump shot missed
Q1,2:50,Senegal,9,17,2_Pts_C,Xane Dalmeida
Q1,2:57,Canada,9,15,,Kevin Pangos3pt jump shot missed
Q1,2:57,Senegal,9,15,RD,Maurice Ndour
Q1,3:04,Canada,9,15,RO,Owen Klassen
Q1,3:04,Canada,9,15,2_Pts_T,Kyle Wiltjer
Q1,3:12,Canada,9,15,RD,Kyle Wiltjer
Q1,3:12,Senegal,9,15,,Youssoupha Ndoye2pt jump shot missed
Q1,3:31,Canada,9,15,,Melvin Ejim2pt jump shot missed
Q1,3:31,Senegal,9,15,RD,Youssoupha Ndoye
Q1,3:50,Senegal,9,15,2_Pts_C,Mouhammad Faye
Q1,4:07,Canada,9,13,3_Pts_T,Phil Scrubb
