Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:03,USA,21,18,RD,Khris Middleton
Q1,0:03,Brazil,21,18,2_Pts_T,Leandrinho Barbosa
Q1,0:19,USA,21,18,,Khris Middleton3pt jump shot missed
Q1,0:19,Brazil,21,18,RD,Rafa Luz
Q1,0:33,Brazil,21,18,AS,Anderson Varejao
Q1,0:33,Brazil,21,18,,Leandrinho Barbosalayup made
Q1,0:45,USA,21,16,,Marcus Smart3pt jump shot missed
Q1,0:45,Brazil,21,16,RD,Bruno Caboclo
Q1,0:58,USA,21,16,substituicao_entra,Kemba Walker
Q1,0:58,USA,21,16,substituicao_sai,Derrick White
Q1,0:58,USA,21,16,FR,Derrick White
Q1,0:58,Brazil,21,16,substituicao_entra,Rafa Luz
Q1,0:58,Brazil,21,16,substituicao_sai,Marcelinho Huertas
Q1,0:58,Brazil,21,16,FC,Marcelinho Huertas
Q1,10:00,Brazil,0,0,inicio_quarto,Bruno Caboclo
Q1,1:03,USA,21,16,RD,Brook Lopez
Q1,1:03,Brazil,21,16,,Vítor Benitelayup missed
Q1,1:08,Brazil,21,16,RO,Vítor Benite
Q1,1:08,Brazil,21,16,2_Pts_T,Marcelinho Huertas
Q1,1:32,USA,21,16,2_Pts_C,Marcus Smart
Q1,1:54,Brazil,19,16,,Anderson Varejaolayup made
Q1,1:59,Brazil,19,14,RO,Anderson Varejao
Q1,1:59,Brazil,19,14,2_Pts_T,Bruno Caboclo
Q1,2:01,USA,19,14,FC,Khris Middleton
Q1,2:01,Brazil,19,14,substituicao_entra,Vítor Benite
Q1,2:01,Brazil,19,14,substituicao_sai,Alex Garcia
Q1,2:01,Brazil,19,14,FR,Marcelinho Huertas
Q1,2:01,Brazil,19,14,RO,Marcelinho Huertas
Q1,2:01,Brazil,19,14,,Anderson Varejaolayup missed
Q1,2:16,USA,19,14,2_Pts_T,Jaylen Brown
Q1,2:16,Brazil,19,14,RD,Anderson Varejao
Q1,2:32,Brazil,19,14,,Marcelinho Huertas2pt jump shot made
Q1,2:46,USA,19,12,AS,Khris Middleton
Q1,2:46,USA,19,12,,Derrick Whitelayup made
Q1,2:56,USA,17,12,RD,Khris Middleton
Q1,2:56,Brazil,17,12,3_Pts_T,Leandrinho Barbosa
Q1,3:13,USA,17,12,2_Pts_C,Marcus Smart
Q1,3:20,USA,15,12,tempo_tecnico,
Q1,3:20,USA,15,12,muda_bola,
Q1,3:24,USA,15,12,RO,Khris Middleton
Q1,3:24,USA,15,12,,Brook Lopez3pt jump shot missed
Q1,3:42,Brazil,15,12,AS,Leandrinho Barbosa
Q1,3:42,Brazil,15,12,2_Pts_C,Anderson Varejao
Q1,4:03,Brazil,15,10,RD,
Q1,4:07,USA,15,10,2_Pts_T,Khris Middleton
Q1,4:10,USA,15,10,LL_Pts_C,Khris Middleton
Q1,4:10,USA,14,10,substituicao_entra,Brook Lopez
Q1,4:10,USA,14,10,substituicao_sai,Myles Turner
Q1,4:10,Brazil,14,10,FC_T,Coach: 
Q1,4:18,USA,14,10,RD,Jaylen Brown
Q1,4:18,Brazil,14,10,,Alex Garcia3pt jump shot missed
Q1,4:20,USA,14,10,substituicao_entra,Khris Middleton
Q1,4:20,USA,14,10,substituicao_sai,Joe Harris
Q1,4:32,USA,14,9,FC,Marcus Smart
