Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:05,Brazil,16,20,ER,Cristiano Felicio
Q1,0:05,Czech Republic,16,20,BR,Tomas Satoransky
Q1,0:21,Brazil,16,20,RD,Cristiano Felicio
Q1,0:21,Czech Republic,16,20,,Ondrej Balvín2pt jump shot missed
Q1,0:41,Brazil,16,20,,Leandrinho Barbosa3pt jump shot missed
Q1,0:41,Czech Republic,16,20,RD,Patrik Auda
Q1,0:56,Czech Republic,16,20,2_Pts_C,Tomas Satoransky
Q1,10:00,Czech Republic,0,0,inicio_quarto,Ondrej Balvín
Q1,1:14,Brazil,16,18,substituicao_entra,Marquinhos Sousa
Q1,1:14,Brazil,16,18,substituicao_sai,Anderson Varejao
Q1,1:14,Brazil,16,18,substituicao_entra,Cristiano Felicio
Q1,1:14,Brazil,16,18,substituicao_sai,Alex Garcia
Q1,1:14,Brazil,16,18,AS,Marcelinho Huertas
Q1,1:14,Brazil,16,18,,Leandrinho Barbosa3pt jump shot made
Q1,1:14,Czech Republic,16,18,substituicao_entra,Ondrej Balvín
Q1,1:14,Czech Republic,16,18,substituicao_sai,Martin Peterka
Q1,1:14,Czech Republic,16,18,tempo_tecnico,
Q1,1:18,Brazil,13,18,RO,Marcelinho Huertas
Q1,1:18,Brazil,13,18,,Anderson Varejaolayup missed
Q1,1:40,Brazil,13,18,RD,Marcelinho Huertas
Q1,1:40,Czech Republic,13,18,,Jaromir Bohacik3pt jump shot missed
Q1,2:00,Brazil,13,18,,Leandrinho Barbosa2pt jump shot missed
Q1,2:00,Czech Republic,13,18,RD,Tomas Satoransky
Q1,2:20,Czech Republic,13,18,substituicao_entra,Martin Peterka
Q1,2:20,Czech Republic,13,18,substituicao_sai,Ondrej Balvín
Q1,2:20,Czech Republic,13,18,ER,Tomas Satoransky
Q1,2:23,Brazil,13,18,2_Pts_T,Alex Garcia
Q1,2:23,Czech Republic,13,18,RD,Tomas Satoransky
Q1,2:23,Czech Republic,13,18,TO,Tomas Satoransky
Q1,2:32,Brazil,13,18,BR,Bruno Caboclo
Q1,2:32,Czech Republic,13,18,ER,Ondrej Balvín
Q1,2:47,Brazil,13,18,AS,Bruno Caboclo
Q1,2:47,Brazil,13,18,2_Pts_C,Anderson Varejao
Q1,2:56,Brazil,11,17,FC,Anderson Varejao
Q1,2:56,Czech Republic,11,18,LL_Pts_C,Ondrej Balvín
Q1,2:56,Czech Republic,11,17,substituicao_entra,Blake Schilb
Q1,2:56,Czech Republic,11,17,substituicao_sai,Vojtech Hruban
Q1,2:56,Czech Republic,11,17,FR,Ondrej Balvín
Q1,2:56,Czech Republic,11,17,AS,Patrik Auda
Q1,2:56,Czech Republic,11,17,,Ondrej Balvín2pt jump shot made
Q1,3:09,Brazil,11,15,LL_Pts_C,Alex Garcia
Q1,3:09,Brazil,10,15,AS,Anderson Varejao
Q1,3:09,Brazil,10,15,LL_Pts_C,Alex Garcia
Q1,3:09,Brazil,9,15,substituicao_entra,Leandrinho Barbosa
Q1,3:09,Brazil,9,15,substituicao_sai,Vítor Benite
Q1,3:09,Brazil,9,15,substituicao_entra,Marcelinho Huertas
Q1,3:09,Brazil,9,15,substituicao_sai,Rafa Luz
Q1,3:09,Brazil,9,15,FR,Alex Garcia
Q1,3:09,Czech Republic,9,15,substituicao_entra,Patrik Auda
Q1,3:09,Czech Republic,9,15,substituicao_sai,Martin Kriz
Q1,3:09,Czech Republic,9,15,FC,Tomas Satoransky
Q1,3:17,Czech Republic,9,15,AS,Jaromir Bohacik
Q1,3:17,Czech Republic,9,15,,Tomas Satoransky3pt jump shot made
Q1,3:26,Brazil,9,12,TO,Bruno Caboclo
Q1,3:26,Czech Republic,9,12,RO,Jaromir Bohacik
Q1,3:26,Czech Republic,9,12,2_Pts_T,Tomas Satoransky
Q1,3:45,Brazil,9,12,AS,Anderson Varejao
Q1,3:45,Brazil,9,12,,Alex Garcia3pt jump shot made
Q1,4:07,Czech Republic,6,12,AS,Tomas Satoransky
Q1,4:07,Czech Republic,6,12,,Martin Krizlayup made
Q1,4:26,Brazil,6,10,2_Pts_T,Rafa Luz
Q1,4:26,Czech Republic,6,10,RD,Vojtech Hruban
Q1,4:36,Brazil,6,10,RD,Rafa Luz
Q1,4:36,Czech Republic,6,10,,Martin Kriz3pt jump shot missed
Q1,4:56,Brazil,6,10,,Vítor Benite3pt jump shot missed
Q1,4:56,Czech Republic,6,10,RD,Ondrej Balvín
Q1,5:10,Brazil,6,10,FR,Anderson Varejao
Q1,5:10,Brazil,6,10,BR,Anderson Varejao
Q1,5:10,Czech Republic,6,10,FC,Ondrej Balvín
Q1,5:10,Czech Republic,6,10,ER,Ondrej Balvín
Q1,5:23,Brazil,6,10,3_Pts_T,Anderson Varejao
Q1,5:23,Czech Republic,6,10,RD,Tomas Satoransky
Q1,5:37,Brazil,6,10,RD,Bruno Caboclo
Q1,5:37,Czech Republic,6,10,,Jaromir Bohacik3pt jump shot missed
Q1,6:03,Brazil,6,10,2_Pts_C,Alex Garcia
Q1,6:17,Brazil,4,10,RD,Anderson Varejao
Q1,6:17,Czech Republic,4,10,,Vojtech Hruban3pt jump shot missed
Q1,6:31,Brazil,4,10,,Rafa Luz3pt jump shot missed
Q1,6:31,Czech Republic,4,10,RD,Jaromir Bohacik
Q1,6:43,Brazil,4,10,RD,Anderson Varejao
Q1,6:43,Czech Republic,4,10,2_Pts_T,Tomas Satoransky
Q1,6:50,Brazil,4,10,2_Pts_T,Anderson Varejao
Q1,6:50,Czech Republic,4,10,RD,Ondrej Balvín
Q1,7:13,Czech Republic,4,10,AS,Ondrej Balvín
Q1,7:13,Czech Republic,4,10,,Martin Kriz2pt jump shot made
Q1,7:24,Brazil,4,8,,Vítor Benite2pt jump shot missed
Q1,7:24,Czech Republic,4,8,RD,Martin Kriz
Q1,7:46,Czech Republic,4,8,AS,Tomas Satoransky
Q1,7:46,Czech Republic,4,8,,Jaromir Bohacik2pt jump shot made
Q1,8:08,Brazil,4,6,2_Pts_C,Bruno Caboclo
Q1,8:31,Czech Republic,2,6,AS,Tomas Satoransky
Q1,8:31,Czech Republic,2,6,,Vojtech Hrubanlayup made
Q1,8:39,Brazil,2,4,,Rafa Luz3pt jump shot missed
Q1,8:39,Czech Republic,2,4,RD,Vojtech Hruban
Q1,8:59,Brazil,2,2,FC,Alex Garcia
Q1,8:59,Czech Republic,2,4,LL_Pts_C,Tomas Satoransky
Q1,8:59,Czech Republic,2,3,LL_Pts_C,Tomas Satoransky
Q1,8:59,Czech Republic,2,2,FR,Tomas Satoransky
Q1,9:18,Brazil,2,2,2_Pts_C,Rafa Luz
Q1,9:25,Brazil,0,2,RO,
Q1,9:25,Brazil,0,2,2_Pts_T,Rafa Luz
Q1,9:25,Czech Republic,0,2,TO,Ondrej Balvín
Q1,9:42,Czech Republic,0,2,AS,Martin Kriz
Q1,9:42,Czech Republic,0,2,2_Pts_C,Ondrej Balvín
Q2,0:01,Brazil,32,45,FC,Alex Garcia
Q2,0:01,Czech Republic,32,45,,Jaromir Bohacik2pt jump shot missed
Q2,0:01,Czech Republic,32,45,RO,Jaromir Bohacik
Q2,0:01,Czech Republic,32,45,LL_Pts_T,Ondrej Balvín
Q2,0:01,Czech Republic,32,45,LL_Pts_T,Ondrej Balvín
Q2,0:01,Czech Republic,32,45,FR,Ondrej Balvín
Q2,0:09,Brazil,32,45,,Rafa Luzlayup made
Q2,0:09,Czech Republic,32,45,tempo_tecnico,
Q2,0:12,Brazil,30,45,BR,Alex Garcia
Q2,0:12,Czech Republic,30,45,ER,Vojtech Hruban
Q2,0:38,Brazil,30,45,,Alex Garcia3pt jump shot missed
Q2,0:38,Czech Republic,30,45,RD,Blake Schilb
Q2,10:00,Brazil,16,20,muda_bola,
Q2,1:01,Brazil,30,45,RD,Alex Garcia
Q2,1:01,Czech Republic,30,45,2_Pts_T,Vojtech Hruban
Q2,1:10,Brazil,30,45,2_Pts_T,Leandrinho Barbosa
Q2,1:10,Czech Republic,30,45,RD,Vojtech Hruban
Q2,1:23,Czech Republic,30,45,AS,Blake Schilb
Q2,1:23,Czech Republic,30,45,,Tomas Satoranskydunk made
Q2,1:26,Brazil,30,43,FC,Alex Garcia
Q2,1:26,Czech Republic,30,43,substituicao_entra,Jaromir Bohacik
Q2,1:26,Czech Republic,30,43,substituicao_sai,Martin Kriz
Q2,1:26,Czech Republic,30,43,FR,Blake Schilb
Q2,1:40,Brazil,30,43,AS,Leandrinho Barbosa
Q2,1:40,Brazil,30,43,2_Pts_C,Rafa Luz
Q2,1:53,Brazil,28,43,FR,Bruno Caboclo
Q2,1:53,Czech Republic,28,43,FC,Martin Kriz
Q2,1:59,Brazil,28,43,substituicao_entra,Bruno Caboclo
Q2,1:59,Brazil,28,43,substituicao_sai,Marquinhos Sousa
Q2,1:59,Brazil,28,43,FR,Anderson Varejao
Q2,1:59,Czech Republic,28,43,substituicao_entra,Ondrej Balvín
Q2,1:59,Czech Republic,28,43,substituicao_sai,Patrik Auda
Q2,1:59,Czech Republic,28,43,FC_O,Patrik Auda
Q2,2:12,Brazil,28,43,,Alex Garcia2pt jump shot missed
Q2,2:12,Czech Republic,28,43,RD,Martin Kriz
Q2,2:26,Czech Republic,28,43,AS,Vojtech Hruban
Q2,2:26,Czech Republic,28,43,,Patrik Audalayup made
Q2,2:41,Brazil,28,41,ER,Leandrinho Barbosa
Q2,3:03,Brazil,28,40,tempo_tecnico,
Q2,3:03,Brazil,28,40,substituicao_entra,Anderson Varejao
Q2,3:03,Brazil,28,40,substituicao_sai,Marcelinho Huertas
Q2,3:03,Brazil,28,40,substituicao_entra,Rafa Luz
Q2,3:03,Brazil,28,40,substituicao_sai,Cristiano Felicio
Q2,3:03,Brazil,28,40,FC,Marcelinho Huertas
