Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:04,Serbia,32,7,3_Pts_C,Nemanja Bjelica
Q1,0:20,Serbia,29,7,RD,Nemanja Bjelica
Q1,0:20,USA,29,7,2_Pts_T,Jaylen Brown
Q1,0:24,USA,29,7,RO,Jaylen Brown
Q1,0:24,USA,29,7,,Jaylen Brown2pt jump shot missed
Q1,0:42,Serbia,29,7,AS,Nemanja Bjelica
Q1,0:42,Serbia,29,7,,Vasilije Micic3pt jump shot made
Q1,10:00,Serbia,0,0,inicio_quarto,Nikola Milutinov
Q1,1:11,USA,26,7,2_Pts_C,Khris Middleton
Q1,1:22,Serbia,26,5,2_Pts_T,Boban Marjanovic
Q1,1:22,USA,26,5,RD,Khris Middleton
Q1,1:36,Serbia,26,5,RD,Marko Simonovic
Q1,1:36,USA,26,5,,Brook Lopez3pt jump shot missed
Q1,1:46,Serbia,26,5,,Bogdan Bogdanovic3pt jump shot missed
Q1,1:46,USA,26,5,RD,Brook Lopez
Q1,2:03,Serbia,26,5,RD,Marko Simonovic
Q1,2:03,USA,26,5,2_Pts_T,Khris Middleton
Q1,2:06,Serbia,26,5,substituicao_entra,Bogdan Bogdanovic
Q1,2:06,Serbia,26,5,substituicao_sai,Stefan Jovic
Q1,2:06,Serbia,26,5,FC,Boban Marjanovic
Q1,2:06,USA,26,5,FR,Khris Middleton
Q1,2:18,Serbia,26,5,,Stefan Jovic3pt jump shot made
Q1,2:34,Serbia,23,5,RD,Boban Marjanovic
Q1,2:34,USA,23,5,,Brook Lopez3pt jump shot missed
Q1,2:43,Serbia,23,5,substituicao_entra,Marko Simonovic
Q1,2:43,Serbia,23,5,substituicao_sai,Vladimir Lucic
Q1,2:43,Serbia,23,5,ER,Vladimir Lucic
Q1,3:02,Serbia,23,5,RD,Boban Marjanovic
Q1,3:02,USA,23,5,,Jaylen Brown2pt jump shot missed
Q1,3:05,Serbia,23,5,substituicao_entra,Nemanja Bjelica
Q1,3:05,Serbia,23,5,substituicao_sai,Nikola Jokic
Q1,3:05,Serbia,23,5,FC,Nikola Jokic
Q1,3:05,USA,23,5,substituicao_entra,Joe Harris
Q1,3:05,USA,23,5,substituicao_sai,Mason Plumlee
Q1,3:05,USA,23,5,substituicao_entra,Jaylen Brown
Q1,3:05,USA,23,5,substituicao_sai,Donovan Mitchell
Q1,3:05,USA,23,5,FR,Brook Lopez
Q1,3:24,Serbia,23,5,AS,Nikola Jokic
Q1,3:24,Serbia,23,5,,Vasilije Micic3pt jump shot made
Q1,3:36,Serbia,20,5,RD,Vasilije Micic
Q1,3:36,USA,20,5,3_Pts_T,Donovan Mitchell
Q1,3:50,USA,20,5,RD,
Q1,3:54,Serbia,20,5,,Vasilije Micic2pt jump shot missed
Q1,4:10,USA,20,5,substituicao_entra,Derrick White
Q1,4:10,USA,20,5,substituicao_sai,Kemba Walker
Q1,4:10,USA,20,5,ER,Kemba Walker
Q1,4:29,Serbia,20,5,LL_Pts_C,Vladimir Lucic
Q1,4:29,Serbia,19,5,LL_Pts_C,Vladimir Lucic
Q1,4:29,Serbia,18,5,AS,Vasilije Micic
Q1,4:29,Serbia,18,5,LL_Pts_C,Vladimir Lucic
