Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:03,New Zealand,29,29,,Isaac Fotu3pt jump shot missed
Q1,0:03,Japan,29,29,RD,Shuto Ando
Q1,0:11,Japan,29,29,,Nick Fazekas2pt jump shot made
Q1,0:16,Japan,29,27,RO,Nick Fazekas
Q1,0:16,Japan,29,27,2_Pts_T,Daiki Tanaka
Q1,0:46,New Zealand,29,27,,Ethan Rusbatch3pt jump shot missed
Q1,0:46,Japan,29,27,RD,Yuta Watanabe
Q1,0:53,Japan,29,27,AS,Seiya Ando
Q1,0:53,Japan,29,27,3_Pts_C,Nick Fazekas
Q1,10:00,New Zealand,0,0,inicio_quarto,Rob Loe
Q1,1:20,New Zealand,29,24,,Shea Ili3pt jump shot made
Q1,1:37,Japan,26,24,AS,Daiki Tanaka
Q1,1:37,Japan,26,24,,Seiya Ando3pt jump shot made
Q1,2:01,New Zealand,26,21,,Isaac Fotulayup made
Q1,2:16,New Zealand,24,21,substituicao_entra,Isaac Fotu
Q1,2:16,New Zealand,24,21,substituicao_sai,Alex Pledger
Q1,2:16,New Zealand,24,21,substituicao_entra,Rob Loe
Q1,2:16,New Zealand,24,21,substituicao_sai,Finn Delany
Q1,2:16,New Zealand,24,21,tempo_tecnico,
Q1,2:16,Japan,24,21,,Nick Fazekas2pt jump shot made
Q1,2:23,Japan,24,19,RO,Nick Fazekas
Q1,2:23,Japan,24,19,,Yuta Watanabe3pt jump shot missed
Q1,2:35,New Zealand,24,19,ER,Ethan Rusbatch
Q1,2:35,Japan,24,19,BR,Shuto Ando
Q1,2:47,New Zealand,24,17,substituicao_entra,Tai Webster
Q1,2:47,New Zealand,24,17,substituicao_sai,Corey Webster
Q1,2:47,New Zealand,24,17,FC,Finn Delany
Q1,2:47,Japan,24,19,LL_Pts_C,Yuta Watanabe
Q1,2:47,Japan,24,18,LL_Pts_C,Yuta Watanabe
Q1,2:47,Japan,24,17,FR,Yuta Watanabe
Q1,2:55,New Zealand,24,17,,Corey Webster3pt jump shot missed
Q1,2:55,Japan,24,17,RD,Shuto Ando
Q1,3:09,New Zealand,24,15,substituicao_entra,Ethan Rusbatch
Q1,3:09,New Zealand,24,15,substituicao_sai,Tom Abercrombie
Q1,3:09,New Zealand,24,15,FC,Finn Delany
Q1,3:09,Japan,24,17,LL_Pts_C,Yuta Watanabe
Q1,3:09,Japan,24,16,LL_Pts_C,Yuta Watanabe
Q1,3:09,Japan,24,15,FR,Yuta Watanabe
