Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:01,Turkey,28,12,,Furkan Korkmazlayup missed
Q1,0:01,Turkey,28,12,RD,Sertac Sanli
Q1,0:01,Turkey,28,12,TO,Ersan Ilyasova
Q1,0:01,Japan,28,12,2_Pts_T,Joji Takeuchi
Q1,0:03,Japan,28,12,RO,Joji Takeuchi
Q1,0:03,Japan,28,12,,Rui Hachimura2pt jump shot missed
Q1,0:30,Turkey,28,12,,Bugrahan Tuncer3pt jump shot made
Q1,0:54,Turkey,25,10,substituicao_entra,Furkan Korkmaz
Q1,0:54,Turkey,25,10,substituicao_sai,Melih Mahmutoglu
Q1,0:54,Turkey,25,10,FC,Cedi Osman
Q1,0:54,Japan,25,12,LL_Pts_C,Rui Hachimura
Q1,0:54,Japan,25,11,LL_Pts_C,Rui Hachimura
Q1,0:54,Japan,25,10,FR,Rui Hachimura
Q1,10:00,Japan,0,0,inicio_quarto,Rui Hachimura
Q1,1:08,Turkey,25,10,AS,Bugrahan Tuncer
Q1,1:08,Turkey,25,10,,Sertac Sanlilayup made
Q1,1:44,Turkey,23,8,substituicao_entra,Bugrahan Tuncer
Q1,1:44,Turkey,23,8,substituicao_sai,Dogus Balbay
Q1,1:44,Turkey,23,8,FC,Cedi Osman
Q1,1:44,Japan,23,10,AS,Daiki Tanaka
Q1,1:44,Japan,23,10,LL_Pts_C,Rui Hachimura
Q1,1:44,Japan,23,9,LL_Pts_C,Rui Hachimura
Q1,1:44,Japan,23,8,FR,Rui Hachimura
Q1,1:54,Turkey,23,8,,Ersan Ilyasova3pt jump shot missed
Q1,1:54,Japan,23,8,RD,Rui Hachimura
Q1,2:06,Turkey,23,8,BR,Dogus Balbay
Q1,2:06,Japan,23,8,ER,Rui Hachimura
Q1,2:13,Turkey,23,8,,Cedi Osman3pt jump shot missed
Q1,2:13,Japan,23,8,RD,Daiki Tanaka
Q1,2:27,Turkey,23,8,RO,Cedi Osman
Q1,2:27,Turkey,23,8,,Melih Mahmutoglu3pt jump shot missed
Q1,2:49,Japan,23,8,substituicao_entra,Daiki Tanaka
Q1,2:49,Japan,23,8,substituicao_sai,Ryusei Shinoyama
Q1,2:49,Japan,23,8,ER ,
Q1,3:12,Turkey,23,8,AS,Dogus Balbay
Q1,3:12,Turkey,23,8,,Ersan Ilyasova3pt jump shot made
Q1,3:21,Turkey,20,8,RD,Dogus Balbay
Q1,3:21,Japan,20,8,2_Pts_T,Yuta Watanabe
Q1,3:31,Turkey,20,8,substituicao_entra,Sertac Sanli
Q1,3:31,Turkey,20,8,substituicao_sai,Semih Erden
Q1,3:31,Turkey,20,8,FC,Melih Mahmutoglu
Q1,3:31,Japan,20,8,substituicao_entra,Yudai Baba
Q1,3:31,Japan,20,8,substituicao_sai,Nick Fazekas
Q1,3:31,Japan,20,8,substituicao_entra,Joji Takeuchi
Q1,3:31,Japan,20,8,substituicao_sai,Makoto Hiejima
Q1,3:31,Japan,20,8,FR,Rui Hachimura
Q1,3:46,Turkey,20,8,2_Pts_C,Melih Mahmutoglu
Q1,4:01,Turkey,18,8,RD,Melih Mahmutoglu
Q1,4:01,Japan,18,8,,Rui Hachimura3pt jump shot missed
Q1,4:11,Turkey,18,8,AS,Dogus Balbay
Q1,4:11,Turkey,18,8,,Ersan Ilyasova3pt jump shot made
Q1,4:31,Japan,15,8,AS,Rui Hachimura
Q1,4:31,Japan,15,8,,Ryusei Shinoyama3pt jump shot made
Q1,4:48,Turkey,15,5,2_Pts_C,Cedi Osman
Q1,5:08,Turkey,13,5,RD,Semih Erden
Q1,5:08,Japan,13,5,2_Pts_T,Yuta Watanabe
Q1,5:16,Turkey,13,5,,Cedi Osman3pt jump shot missed
Q1,5:16,Japan,13,5,RD,Ryusei Shinoyama
Q1,5:20,Turkey,13,5,FR,Cedi Osman
Q1,5:20,Japan,13,5,FC,Makoto Hiejima
Q1,5:39,Japan,13,5,AS,Yuta Watanabe
Q1,5:39,Japan,13,5,,Nick Fazekaslayup made
Q1,5:47,Turkey,13,3,ER,Semih Erden
Q1,5:47,Japan,13,3,BR,Makoto Hiejima
Q1,6:02,Turkey,13,3,RD,Ersan Ilyasova
Q1,6:02,Japan,13,3,2_Pts_T,Nick Fazekas
Q1,6:19,Turkey,13,3,AS,Dogus Balbay
Q1,6:19,Turkey,13,3,2_Pts_C,Ersan Ilyasova
Q1,6:35,Japan,11,3,ER,Ryusei Shinoyama
Q1,6:55,Turkey,11,3,AS,Dogus Balbay
