Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:01,Brazil,19,20,AS,Leandrinho Barbosa
Q1,0:01,Brazil,19,20,,Alex Garcia3pt jump shot made
Q1,0:24,Brazil,16,20,RD,Bruno Caboclo
Q1,0:25,Montenegro,16,20,,Milko Bjelicalayup missed
Q1,0:26,Montenegro,16,20,RO,Milko Bjelica
Q1,0:27,Montenegro,16,20,2_Pts_T,Sead Sehovic
Q1,0:31,Brazil,16,20,ER,Marcelinho Huertas
Q1,0:31,Montenegro,16,20,BR,Marko Todorovic
Q1,0:47,Montenegro,16,20,AS,Aleksa Popovic
Q1,0:47,Montenegro,16,20,2_Pts_C,Derek Needham
Q1,10:00,Montenegro,0,0,inicio_quarto,Marko Todorovic
Q1,1:05,Brazil,16,18,ER,Marcelinho Huertas
Q1,1:05,Montenegro,16,18,BR,Sead Sehovic
Q1,1:15,Montenegro,16,18,2_Pts_C,Aleksa Popovic
Q1,1:32,Brazil,16,16,,Cristiano Feliciotip in made
Q1,1:33,Brazil,14,16,RO,Cristiano Felicio
Q1,1:33,Brazil,14,16,2_Pts_T,Leandrinho Barbosa
Q1,1:54,Brazil,14,16,RD,Marcelinho Huertas
Q1,1:54,Montenegro,14,16,,Milko Bjelica3pt jump shot missed
Q1,2:08,Brazil,14,16,substituicao_entra,Leandrinho Barbosa
Q1,2:08,Brazil,14,16,substituicao_sai,Vítor Benite
Q1,2:08,Brazil,14,16,FC,Vítor Benite
Q1,2:08,Montenegro,14,16,FR,Marko Todorovic
Q1,2:18,Brazil,14,16,ER,Vítor Benite
Q1,2:18,Montenegro,14,16,BR,Derek Needham
Q1,2:22,Brazil,14,16,BR,Vítor Benite
Q1,2:22,Montenegro,14,16,ER,Derek Needham
Q1,2:29,Brazil,14,16,FC,Vítor Benite
Q1,2:29,Brazil,14,16,,Vítor Benite2pt jump shot missed
Q1,2:29,Montenegro,14,16,FR,Marko Todorovic
Q1,2:29,Montenegro,14,16,RD,
Q1,2:31,Brazil,14,16,substituicao_entra,Alex Garcia
Q1,2:31,Brazil,14,16,substituicao_sai,Didi Louzada
Q1,2:31,Montenegro,14,16,substituicao_entra,Aleksa Popovic
Q1,2:31,Montenegro,14,16,substituicao_sai,Petar Popovic
Q1,2:31,Montenegro,14,16,substituicao_entra,Sead Sehovic
Q1,2:31,Montenegro,14,16,substituicao_sai,Dino Radoncic
Q1,2:54,Montenegro,14,16,2_Pts_C,Derek Needham
Q1,3:02,Brazil,14,14,2_Pts_T,Marcelinho Huertas
Q1,3:02,Montenegro,14,14,RD,Dino Radoncic
Q1,3:02,Montenegro,14,14,TO,Petar Popovic
Q1,3:16,Brazil,14,14,RD,Didi Louzada
Q1,3:16,Brazil,14,14,TO,Didi Louzada
Q1,3:16,Montenegro,14,14,2_Pts_T,Petar Popovic
Q1,3:22,Brazil,14,14,2_Pts_T,Bruno Caboclo
Q1,3:22,Montenegro,14,14,RD,Marko Todorovic
Q1,3:38,Brazil,14,14,RD,Didi Louzada
Q1,3:38,Montenegro,14,14,,Derek Needham3pt jump shot missed
Q1,3:48,Brazil,14,14,2_Pts_T,Didi Louzada
Q1,3:48,Montenegro,14,14,RD,Marko Todorovic
Q1,4:08,Montenegro,14,14,AS,Derek Needham
Q1,4:08,Montenegro,14,14,,Milko Bjelica3pt jump shot made
Q1,4:28,Brazil,14,11,AS,Marcelinho Huertas
Q1,4:28,Brazil,14,11,,Didi Louzadaalley oop made
Q1,4:48,Montenegro,12,11,AS,Derek Needham
Q1,4:48,Montenegro,12,11,,Milko Bjelica2pt jump shot made
Q1,4:51,Brazil,12,9,FC,Didi Louzada
Q1,4:51,Montenegro,12,9,FR,Dino Radoncic
Q1,5:05,Montenegro,12,9,RO,Milko Bjelica
Q1,5:05,Montenegro,12,9,3_Pts_T,Petar Popovic
Q1,5:22,Brazil,12,9,2_Pts_C,Marcelinho Huertas
Q1,5:47,Brazil,10,9,RD,Cristiano Felicio
Q1,5:48,Montenegro,10,9,2_Pts_T,Petar Popovic
Q1,6:03,Brazil,10,9,FC,Vítor Benite
Q1,6:03,Montenegro,10,9,FR,Dino Radoncic
Q1,6:03,Montenegro,10,9,RD,Dino Radoncic
Q1,6:05,Brazil,10,9,2_Pts_T,Vítor Benite
Q1,6:24,Montenegro,10,9,2_Pts_C,Dino Radoncic
Q1,6:24,Montenegro,10,7,RO,Dino Radoncic
Q1,6:25,Montenegro,10,7,,Petar Popovic3pt jump shot missed
Q1,6:50,Brazil,10,7,2_Pts_C,Marcelinho Huertas
Q1,6:58,Brazil,8,7,FR,Cristiano Felicio
Q1,6:58,Brazil,8,7,RO,
Q1,6:58,Brazil,8,7,2_Pts_T,Marcelinho Huertas
Q1,6:58,Montenegro,8,7,FC,Marko Todorovic
Q1,7:16,Brazil,8,7,RD,Cristiano Felicio
Q1,7:17,Brazil,8,7,TO,Cristiano Felicio
Q1,7:17,Montenegro,8,7,2_Pts_T,Milko Bjelica
Q1,7:33,Brazil,8,7,LL_Pts_T,Vítor Benite
Q1,7:33,Brazil,8,7,LL_Pts_T,Vítor Benite
Q1,7:33,Brazil,8,7,FR,Vítor Benite
Q1,7:33,Montenegro,8,7,RD,Dino Radoncic
Q1,7:33,Montenegro,8,7,FC,Petar Popovic
Q1,7:41,Brazil,8,7,RD,Vítor Benite
Q1,7:41,Montenegro,8,7,3_Pts_T,Derek Needham
Q1,7:52,Brazil,8,7,LL_Pts_C,Marcelinho Huertas
Q1,7:52,Brazil,7,7,FR,Marcelinho Huertas
Q1,7:52,Brazil,7,7,AS,Vítor Benite
Q1,7:52,Brazil,7,7,2_Pts_C,Marcelinho Huertas
Q1,7:52,Montenegro,7,7,FC,Derek Needham
Q1,7:59,Brazil,5,7,FR,Didi Louzada
Q1,7:59,Montenegro,5,7,FC,Dino Radoncic
Q1,8:08,Montenegro,5,7,AS,Dino Radoncic
Q1,8:08,Montenegro,5,7,,Derek Needham3pt fadeaway jump shot made
Q1,8:30,Brazil,5,4,AS,Marcelinho Huertas
Q1,8:30,Brazil,5,4,,Vítor Benite3pt jump shot made
Q1,8:41,Brazil,2,4,RO,
Q1,8:43,Brazil,2,4,2_Pts_T,Vítor Benite
Q1,9:00,Montenegro,2,4,,Dino Radoncic2pt jump shot made
Q1,9:01,Montenegro,2,2,RO,Dino Radoncic
Q1,9:01,Montenegro,2,2,,Milko Bjelica3pt jump shot missed
Q1,9:23,Brazil,2,2,2_Pts_C,Cristiano Felicio
Q1,9:45,Montenegro,0,2,AS,Petar Popovic
