Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:00,Nigeria,18,13,,Chimezie Metu3pt jump shot missed
Q1,0:02,Russia,18,13,substituicao_entra,Nikita Kurbanov
Q1,0:02,Russia,18,13,substituicao_sai,Vitaly Fridzon
Q1,0:02,Russia,18,13,substituicao_entra,Evgenii Baburin
Q1,0:02,Russia,18,13,substituicao_sai,Grigory Motovilov
Q1,0:03,Russia,18,13,ER,Vitaly Fridzon
Q1,0:13,Russia,18,13,BR,Semen Antonov
Q1,0:13,Nigeria,18,13,ER,Ekpe Udoh
Q1,0:31,Russia,18,13,,Grigory Motovilov3pt jump shot missed
Q1,0:31,Nigeria,18,13,RD,Ben Uzoh
Q1,0:55,Nigeria,18,13,AS,Ekpe Udoh
Q1,0:55,Nigeria,18,13,,Ben Uzohlayup made
Q1,10:00,Nigeria,0,0,inicio_quarto,Al-Farouq Aminu
Q1,1:08,Russia,18,11,,Semen Antonov3pt jump shot missed
Q1,1:08,Nigeria,18,11,RD,Chimezie Metu
Q1,1:31,Nigeria,18,11,,Nnamdi Vincentlayup made
Q1,1:36,Russia,18,9,ER,Grigory Motovilov
Q1,1:36,Nigeria,18,9,BR,Nnamdi Vincent
Q1,1:52,Russia,18,9,RD,Vitaly Fridzon
Q1,1:52,Nigeria,18,9,,Nnamdi Vincent3pt jump shot missed
Q1,1:57,Nigeria,18,9,RO,Ekpe Udoh
Q1,1:57,Nigeria,18,9,,Chimezie Metulayup missed
Q1,2:14,Russia,18,9,,Vitaly Fridzon3pt jump shot missed
Q1,2:14,Nigeria,18,9,RD,Chimezie Metu
Q1,2:34,Russia,18,7,FC,Grigory Motovilov
Q1,2:34,Nigeria,18,9,LL_Pts_C,Ike Iroegbu
Q1,2:34,Nigeria,18,8,LL_Pts_C,Ike Iroegbu
Q1,2:34,Nigeria,18,7,FR,Ike Iroegbu
Q1,2:37,Russia,18,7,ER,Sergey Karasev
Q1,2:37,Nigeria,18,7,BR,Ekpe Udoh
Q1,2:57,Russia,18,7,RD,Andrey Zubkov
Q1,2:57,Nigeria,18,7,,Ike Iroegbu3pt jump shot missed
Q1,3:14,Russia,18,7,substituicao_entra,Andrey Zubkov
Q1,3:14,Russia,18,7,substituicao_sai,Nikita Kurbanov
Q1,3:14,Russia,18,7,substituicao_entra,Semen Antonov
Q1,3:14,Russia,18,7,substituicao_sai,Mikhail Kulagin
Q1,3:14,Russia,18,7,substituicao_entra,Grigory Motovilov
Q1,3:14,Russia,18,7,substituicao_sai,Andrey Vorontsevich
Q1,3:14,Russia,18,7,substituicao_entra,Sergey Karasev
Q1,3:14,Russia,18,7,substituicao_sai,Vladimir Ivlev
Q1,3:14,Russia,18,7,FC,Mikhail Kulagin
Q1,3:14,Nigeria,18,7,substituicao_entra,Ben Uzoh
Q1,3:14,Nigeria,18,7,substituicao_sai,Jordan Nwora
Q1,3:14,Nigeria,18,7,FR,Ike Iroegbu
Q1,3:27,Russia,18,7,,Mikhail Kulagin3pt jump shot made
Q1,3:36,Russia,15,7,RD,Vladimir Ivlev
Q1,3:36,Nigeria,15,7,,Nnamdi Vincent3pt jump shot missed
Q1,3:36,Nigeria,15,7,substituicao_entra,Nnamdi Vincent
Q1,3:36,Nigeria,15,7,substituicao_sai,Josh Okogie
Q1,3:51,Russia,15,7,AS,Vitaly Fridzon
Q1,3:51,Russia,15,7,,Nikita Kurbanovlayup made
Q1,4:01,Russia,13,7,BR,Vitaly Fridzon
Q1,4:01,Nigeria,13,7,ER,Ike Iroegbu
Q1,4:20,Russia,13,7,ER ,
Q1,4:20,Russia,13,7,,Vitaly Fridzon2pt jump shot missed
Q1,4:20,Nigeria,13,7,substituicao_entra,Chimezie Metu
Q1,4:20,Nigeria,13,7,substituicao_sai,Al-Farouq Aminu
Q1,4:37,Russia,13,7,RO,Vitaly Fridzon
Q1,4:37,Russia,13,7,,Mikhail Kulagin3pt jump shot missed
Q1,4:52,Russia,13,7,RD,Nikita Kurbanov
Q1,4:52,Nigeria,13,7,,Jordan Nworalayup missed
Q1,5:04,Russia,13,7,,Mikhail Kulagin3pt jump shot made
Q1,5:24,Russia,10,7,RD,Nikita Kurbanov
Q1,5:24,Russia,10,6,FC,Andrey Vorontsevich
Q1,5:24,Nigeria,10,7,LL_Pts_T,Josh Okogie
Q1,5:24,Nigeria,10,7,LL_Pts_C,Josh Okogie
Q1,5:24,Nigeria,10,6,FR,Josh Okogie
Q1,5:27,Nigeria,10,6,RO,Josh Okogie
Q1,5:27,Nigeria,10,6,,Ike Iroegbulayup missed
Q1,5:38,Nigeria,10,6,RO,Ekpe Udoh
Q1,5:38,Nigeria,10,6,,Ike Iroegbu3pt jump shot missed
Q1,5:45,Russia,10,6,FC,Vitaly Fridzon
Q1,5:45,Nigeria,10,6,FR,Ekpe Udoh
Q1,5:53,Russia,10,6,ER,Vitaly Fridzon
Q1,6:04,Russia,10,4,FC,Andrey Vorontsevich
Q1,6:04,Nigeria,10,6,LL_Pts_C,Al-Farouq Aminu
Q1,6:04,Nigeria,10,5,LL_Pts_C,Al-Farouq Aminu
