Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:00,Iran,30,24,AS,Behnam Yakhchalidehkordi
Q1,0:00,Iran,30,24,,Mohammadsamad Nik Khahbahramilayup made
Q1,0:03,Iran,28,24,BR,Behnam Yakhchalidehkordi
Q1,0:03,Philippines,28,24,ER,Paul John Dalistan
Q1,0:05,Philippines,28,24,substituicao_entra,Troy Rosario
Q1,0:05,Philippines,28,24,substituicao_sai,Gabe Norwood
Q1,0:19,Iran,28,24,AS,Mohammadsamad Nik Khahbahrami
Q1,0:19,Iran,28,24,,Behnam Yakhchalidehkordi3pt jump shot made
Q1,0:37,Iran,25,23,FC,Behnam Yakhchalidehkordi
Q1,0:37,Philippines,25,24,substituicao_entra,June Mar Fajardo
Q1,0:37,Philippines,25,24,substituicao_sai,Andray Blatche
Q1,0:37,Philippines,25,24,AS,Jaymar Perez
Q1,0:37,Philippines,25,24,LL_Pts_C,Andray Blatche
Q1,0:37,Philippines,25,23,LL_Pts_T,Andray Blatche
Q1,0:37,Philippines,25,23,FR,Andray Blatche
Q1,0:42,Iran,25,23,2_Pts_T,Aaron Geramipoor
Q1,0:42,Philippines,25,23,RD,Jaymar Perez
Q1,0:42,Philippines,25,23,TO,Andray Blatche
Q1,10:00,Iran,0,0,inicio_quarto,Hamed Haddadi
Q1,1:06,Iran,25,23,RD,Mohammad Hassanzadeh
Q1,1:06,Iran,25,22,FC,Aaron Geramipoor
Q1,1:06,Iran,25,22,substituicao_entra,Aaron Geramipoor
Q1,1:06,Iran,25,22,substituicao_sai,Hamed Haddadi
Q1,1:06,Philippines,25,23,LL_Pts_T,Raymond Almazan
Q1,1:06,Philippines,25,23,LL_Pts_C,Raymond Almazan
Q1,1:06,Philippines,25,22,substituicao_entra,Jaymar Perez
Q1,1:06,Philippines,25,22,substituicao_sai,Kiefer Ravena
Q1,1:06,Philippines,25,22,FR,Raymond Almazan
Q1,1:08,Philippines,25,22,RO,Raymond Almazan
Q1,1:08,Philippines,25,22,,Kiefer Ravena3pt jump shot missed
Q1,1:31,Iran,25,22,LL_Pts_T,Mohammad Hassanzadeh
Q1,1:31,Iran,25,22,LL_Pts_C,Mohammad Hassanzadeh
Q1,1:31,Iran,24,22,FR,Mohammad Hassanzadeh
Q1,1:31,Philippines,25,22,RD,Andray Blatche
Q1,1:31,Philippines,24,22,substituicao_entra,Raymond Almazan
Q1,1:31,Philippines,24,22,substituicao_sai,Japeth Aguilar
Q1,1:31,Philippines,24,22,FC,Japeth Aguilar
Q1,1:39,Philippines,24,22,ER ,
Q1,1:39,Philippines,24,22,,Andray Blatche3pt jump shot missed
Q1,2:01,Iran,24,22,ER ,
Q1,2:06,Iran,24,22,,Mohammadsamad Nik Khahbahrami3pt jump shot missed
Q1,2:30,Philippines,24,22,AS,Gabe Norwood
Q1,2:30,Philippines,24,22,,Paul John Dalistan3pt jump shot made
Q1,2:40,Iran,24,19,substituicao_entra,Sajjad Mashayekhi
Q1,2:40,Iran,24,19,substituicao_sai,Mohammad Jamshidijafarabadi
Q1,2:47,Iran,24,19,LL_Pts_C,Behnam Yakhchalidehkordi
Q1,2:47,Iran,23,19,LL_Pts_C,Behnam Yakhchalidehkordi
Q1,2:47,Iran,22,19,FR,Behnam Yakhchalidehkordi
Q1,2:47,Philippines,24,19,tempo_tecnico,
Q1,2:47,Philippines,22,19,FC,Kiefer Ravena
Q1,3:01,Iran,22,19,RD,Mohammad Jamshidijafarabadi
Q1,3:01,Philippines,22,19,,Andray Blatche3pt jump shot missed
Q1,3:14,Iran,22,19,LL_Pts_C,Mohammad Jamshidijafarabadi
Q1,3:14,Iran,21,19,FR,Mohammad Jamshidijafarabadi
Q1,3:14,Iran,21,19,AS,Behnam Yakhchalidehkordi
Q1,3:14,Iran,21,19,,Mohammad Jamshidijafarabadilayup made
Q1,3:14,Philippines,22,19,substituicao_entra,Paul John Dalistan
Q1,3:14,Philippines,22,19,substituicao_sai,Mark Barroca
Q1,3:14,Philippines,21,19,FC,Mark Barroca
Q1,3:17,Iran,19,19,BR,Behnam Yakhchalidehkordi
Q1,3:17,Philippines,19,19,ER,Kiefer Ravena
