Quarto,Tempo,Time,Placar_casa,Placar_visitante,Indicador,Nome
Q1,0:03,Brazil,15,19,3_Pts_T,Marcelinho Huertas
Q1,0:03,Greece,15,19,RD,Kostas Papanikolaou
Q1,0:15,Greece,15,19,AS,Kostas Sloukas
Q1,0:15,Greece,15,19,,Georgios Printezis3pt jump shot made
Q1,0:37,Brazil,15,16,AS,Marcelinho Huertas
Q1,0:37,Brazil,15,16,,Anderson Varejaolayup made
Q1,0:56,Brazil,13,16,RD,Marcelinho Huertas
Q1,0:56,Greece,13,16,,Ioannis Papapetrou3pt jump shot missed
Q1,10:00,Brazil,0,0,inicio_quarto,Bruno Caboclo
Q1,1:10,Brazil,13,16,,Marcelinho Huertas2pt jump shot missed
Q1,1:10,Greece,13,16,RD,Ioannis Papapetrou
Q1,1:36,Brazil,13,14,FC,Augusto Lima
Q1,1:36,Greece,13,16,LL_Pts_C,Georgios Printezis
Q1,1:36,Greece,13,15,LL_Pts_C,Georgios Printezis
Q1,1:36,Greece,13,14,FR,Georgios Printezis
Q1,1:36,Greece,13,14,RD,Georgios Printezis
Q1,1:38,Brazil,13,14,,Didi Louzadalayup missed
Q1,1:43,Brazil,13,14,BR,Anderson Varejao
Q1,1:43,Greece,13,14,ER,Ioannis Bourousis
Q1,2:06,Brazil,13,14,2_Pts_C,Marcelinho Huertas
Q1,2:13,Brazil,11,14,RD,Anderson Varejao
Q1,2:13,Greece,11,14,,Ioannis Bourousislayup missed
Q1,2:24,Greece,11,14,RD,Ioannis Bourousis
Q1,2:26,Brazil,11,14,2_Pts_T,Augusto Lima
Q1,2:26,Greece,11,14,TO,Kostas Papanikolaou
Q1,2:44,Brazil,11,14,substituicao_entra,Didi Louzada
Q1,2:44,Brazil,11,14,substituicao_sai,Bruno Caboclo
Q1,2:44,Brazil,11,14,substituicao_entra,Augusto Lima
Q1,2:44,Brazil,11,14,substituicao_sai,Alex Garcia
Q1,2:44,Brazil,11,12,substituicao_entra,Leandrinho Barbosa
Q1,2:44,Brazil,11,12,substituicao_sai,Vítor Benite
Q1,2:44,Brazil,11,12,substituicao_entra,Marcelinho Huertas
Q1,2:44,Brazil,11,12,substituicao_sai,Rafa Luz
Q1,2:44,Brazil,11,12,FC,Rafa Luz
Q1,2:44,Greece,11,14,substituicao_entra,Georgios Printezis
Q1,2:44,Greece,11,14,substituicao_sai,Giannis  Antetokounmpo
Q1,2:44,Greece,11,14,substituicao_entra,Kostas Sloukas
Q1,2:44,Greece,11,14,substituicao_sai,Nick Calathes
Q1,2:44,Greece,11,14,LL_Pts_C,Giannis  Antetokounmpo
Q1,2:44,Greece,11,13,AS,Nick Calathes
Q1,2:44,Greece,11,13,LL_Pts_C,Giannis  Antetokounmpo
Q1,2:44,Greece,11,12,FR,Giannis  Antetokounmpo
Q1,2:50,Brazil,11,12,ER,Alex Garcia
Q1,2:50,Greece,11,12,BR,Ioannis Papapetrou
Q1,3:04,Greece,11,12,3_Pts_C,Nick Calathes
Q1,3:18,Brazil,11,9,AS,Alex Garcia
Q1,3:18,Brazil,11,9,2_Pts_C,Anderson Varejao
Q1,3:27,Brazil,9,9,RD,Bruno Caboclo
Q1,3:27,Greece,9,9,2_Pts_T,Giannis  Antetokounmpo
Q1,3:38,Brazil,9,9,AS,Alex Garcia
Q1,3:38,Brazil,9,9,,Bruno Caboclo3pt jump shot made
Q1,3:50,Brazil,6,9,FR,Rafa Luz
Q1,3:50,Greece,6,9,FC_O,Giannis  Antetokounmpo
Q1,3:59,Brazil,6,9,ER,Bruno Caboclo
Q1,4:09,Brazil,6,9,BR,Rafa Luz
Q1,4:09,Greece,6,9,ER,Giannis  Antetokounmpo
Q1,4:22,Brazil,6,9,ER,Vítor Benite
Q1,4:42,Brazil,6,7,FC,Anderson Varejao
Q1,4:42,Greece,6,9,LL_Pts_C,Ioannis Bourousis
Q1,4:42,Greece,6,8,LL_Pts_C,Ioannis Bourousis
Q1,4:42,Greece,6,7,FR,Ioannis Bourousis
Q1,4:58,Brazil,6,7,AS,Alex Garcia
Q1,4:58,Brazil,6,7,,Anderson Varejaolayup made
Q1,5:13,Brazil,4,7,FR,Rafa Luz
Q1,5:13,Greece,4,7,FC_O,Nick Calathes
Q1,5:21,Brazil,4,7,2_Pts_T,Anderson Varejao
Q1,5:21,Greece,4,7,RD,Giannis  Antetokounmpo
Q1,5:31,Brazil,4,7,FR,Alex Garcia
Q1,5:31,Greece,4,7,FC,Ioannis Papapetrou
Q1,5:45,Brazil,4,7,RD,Bruno Caboclo
Q1,5:45,Greece,4,7,,Ioannis Papapetrou3pt jump shot missed
Q1,6:00,Brazil,4,7,ER,Rafa Luz
Q1,6:15,Greece,4,7,ER ,
Q1,6:17,Greece,4,7,2_Pts_T,Ioannis Bourousis
Q1,6:30,Brazil,4,7,FC,Alex Garcia
Q1,6:30,Greece,4,7,FR,Giannis  Antetokounmpo
Q1,6:43,Greece,4,7,RD,
Q1,6:45,Brazil,4,7,,Vítor Benite3pt jump shot missed
Q1,7:00,Greece,4,7,AS,Nick Calathes
Q1,7:00,Greece,4,7,,Kostas Papanikolaou3pt jump shot made
Q1,7:02,Brazil,4,4,FC,Rafa Luz
Q1,7:02,Greece,4,4,FR,Ioannis Papapetrou
Q1,7:23,Brazil,4,4,,Bruno Caboclotip in made
Q1,7:23,Brazil,2,4,RO,Bruno Caboclo
Q1,7:24,Brazil,2,4,2_Pts_T,Anderson Varejao
Q1,7:43,Brazil,2,4,RD,Anderson Varejao
Q1,7:43,Greece,2,4,,Nick Calathes3pt jump shot missed
Q1,8:03,Brazil,2,4,AS,Anderson Varejao
Q1,8:03,Brazil,2,4,,Alex Garcialayup made
Q1,8:30,Greece,0,4,AS,Ioannis Bourousis
Q1,8:30,Greece,0,4,,Giannis  Antetokounmpodunk made
Q1,8:43,Brazil,0,2,ER,Rafa Luz
Q1,8:43,Greece,0,2,BR,Kostas Papanikolaou
Q1,8:48,Brazil,0,2,RD,Bruno Caboclo
Q1,8:48,Greece,0,2,2_Pts_T,Giannis  Antetokounmpo
